pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw
pair07,97,0.2907683488480796,0.04942295985365661,0.3300607058282951,0.1714545409815217,0.40767913788550864,0.1515745337765309,0.2980419199910934,0.18705019019866415,0.28119917667956695,0.22538028936198956,0.27671462580187156,0.6559852403604628,0.45465686545779416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,11C,H0P0S0M1R0,00:06:43.444,403444,00:06:44.325,404325,881,R2,2.6,11,ppA_left,00:02:57.404,177404,00:02:57.884,177884,480,R1,1.7,11,ppB_both,7,1,B,A,0,0,0,1,0,1,2,0,1,1,1,401,401,403444.0,404325.0,881.0,177404.0,177884.0,480.0,480.0,both
pair07,98,0.18297781398065335,0.12570603397838365,0.1753510704412592,0.12306008513647892,0.1754477348344472,0.09204303136577521,0.1666725919875764,0.1156146197363969,0.1648861344590457,0.11324782966630217,0.15825741511360242,0.5281952840005831,0.5463532800962713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P1S0M0R1,00:06:43.444,403444,00:06:44.325,404325,881,R2,2.6,11,ppA_left,00:02:58.819,178819,00:02:59.168,179168,349,R1,1.7,11,ppB_left,7,1,B,A,1,1,0,0,1,1,1,1,3,3,0,532,532,403444.0,404325.0,881.0,178819.0,179168.0,349.0,349.0,left
pair07,99,0.21919756236639812,0.109604360038173,0.2514801000631854,0.13774039365360527,0.2502406496067079,0.20496217957159116,0.24562126065939677,0.24084960394529076,0.24392470478742742,0.2441382618683577,0.23461394453571421,0.37789057512137086,0.6297390155878948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P1S0M0R1,00:06:43.444,403444,00:06:44.325,404325,881,R2,2.6,11,ppA_left,00:03:15.074,195074,00:03:15.354,195354,280,R1,1.7,11,ppB_left,7,1,B,A,1,1,0,0,1,1,1,1,3,3,0,601,601,403444.0,404325.0,881.0,195049.0,195379.0,330.0,330.0,left
pair07,100,0.29664902755774636,0.27170367172298104,0.05961614816190508,0.3344861866634827,0.21896666784974073,0.3544598767665026,0.2429825922255291,0.35430314256316453,0.2599857533777846,0.3324885861780953,0.27906136762344824,0.30947062618871857,0.5422637113716035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,12,12C,12C,12C,,H0P1S0M0R1,00:05:18.746,318746,00:05:19.336,319336,590,R1,1.16,12,ppA_both,00:06:59.486,419486,00:07:00.766,420766,1280,R2,2.7,12,ppB_left,7,1,A,B,0,1,0,0,1,2,1,0,2,2,0,-690,690,318746.0,319336.0,590.0,419486.0,420766.0,1280.0,590.0,both
pair07,101,0.411144037446593,0.3561784380677947,0.30983881174855843,0.40762372987871565,0.42315319547992675,0.42269024650330483,0.42939604143642274,0.401193103860418,0.4041595208226663,0.35776812478713704,0.36508366821779487,0.3746253405080142,0.6820182280483628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,12,12C,12C,12C,,H0P1S0M0R0,00:05:19.726,319726,00:05:20.336,320336,610,R1,1.16,12,ppA_both,00:06:59.486,419486,00:07:00.766,420766,1280,R2,2.7,12,ppB_left,7,1,A,B,0,1,0,0,0,2,1,0,1,1,0,-670,670,319726.0,320336.0,610.0,419486.0,420766.0,1280.0,610.0,both
pair07,102,0.3120078351227947,0.33219576804387063,0.2845147282327093,0.311435146653312,0.4046458703284233,0.3091779612430567,0.3743477212637573,0.29097571572110154,0.3451914456622089,0.2723035788897581,0.323241253914711,0.43964435334755486,0.7485273126524855,0.24580402999229897,0.3661197367137282,0.35088982004403524,0.3174910442833327,0.29324770502084696,0.6746283620332354,0.3692237034775981,0.31950472821833825,0.27959291780710627,0.24557761454377472,0.21787434101867723,0.4402737056712733,R1-R2,12,,12C,12C,,H0P0S0M0R0,00:05:21.079,321079,00:05:21.926,321926,847,R1,1.16,12,ppA_right,00:06:59.486,419486,00:07:00.766,420766,1280,R2,2.7,12,ppB_left,7,1,A,B,0,0,0,0,0,1,1,1,0,1,0,-433,433,321079.0,321926.0,847.0,419486.0,420766.0,1280.0,847.0,right_left
pair07,103,0.35844706258595854,0.17828578501510053,0.342675311070708,0.27415714823843224,0.3636191217098352,0.2981406198072932,0.3305945438727108,0.2940657144408516,0.2836744002531784,0.24034890840396178,0.23091075607993714,0.8656841996101118,0.5820673243942125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R2,12,12A,,12A,,H1P1S0M0R1,00:07:04.272,424272,00:07:04.468,424468,196,R2,2.7,12,ppA_left,00:06:53.697,413697,00:06:53.857,413857,160,R2,2.7,12,ppB_left,7,1,B,A,1,1,0,0,1,1,1,1,3,3,0,36,36,424205.0,424535.0,330.0,413612.0,413942.0,330.0,330.0,left
pair07,104,0.2130571190980056,0.35225978960306575,0.02933632440284014,0.4340380162023032,0.08887847660560651,0.4167780275183473,0.07640265148771261,0.37553536944494254,0.07726184292867852,0.29274060968524723,0.08404843091605341,0.5320067072497602,0.9224149882471423,0.1935921592292747,0.18576488899955354,0.15940962309165888,0.12167679229649161,0.07131066667113363,1.0729733854758539,0.3461200245175658,0.44692681756758823,0.46142424635127466,0.43647128383851375,0.3857297258341399,0.3674797190692284,R2,12,12A,,,12A,H1P1S1M1R1,00:07:04.272,424272,00:07:04.468,424468,196,R2,2.7,12,ppA_left,00:07:05.218,425218,00:07:05.298,425298,80,R2,2.7,12,ppB_right,7,1,A,B,1,1,1,1,1,1,1,1,5,5,2,116,116,424205.0,424535.0,330.0,425093.0,425423.0,330.0,330.0,left_right
pair07,105,0.22460225864039646,0.10384128045406486,0.32082275943064326,0.12555375625504023,0.33054385650086804,0.07942311354477205,0.23144107706347516,0.07910471279402173,0.19730576610976008,0.07948272300553313,0.17232159322186377,0.6121065714299652,0.3632798938747501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,13,13A,13A,13A,,H0P1S1M1R1,00:07:36.704,456704,00:07:37.337,457337,633,R2,2.1,13,ppA_both,00:01:42.795,102795,00:01:44.235,104235,1440,R1,1.5,13,ppB_left,7,1,B,A,0,1,1,1,1,2,1,0,4,4,2,-807,807,456704.0,457337.0,633.0,102795.0,104235.0,1440.0,633.0,both
pair07,106,0.2177313072799814,0.11340393704796202,0.3045072446197954,0.13193849362152418,0.3220786496172346,0.08450498256052616,0.22163467715441731,0.09132060497868644,0.18424762006052367,0.09980319209111879,0.1611505411209489,0.6369596238562663,0.2612261206307735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,13,13A,13A,13A,,H0P1S1M0R1,00:07:37.452,457452,00:07:39.332,459332,1880,R2,2.1,13,ppA_both,00:01:42.795,102795,00:01:44.235,104235,1440,R1,1.5,13,ppB_left,7,1,B,A,0,1,1,0,1,2,1,0,3,3,1,440,440,457452.0,459332.0,1880.0,102795.0,104235.0,1440.0,1440.0,both
pair07,107,0.21966406450106774,0.1405195690788043,0.29485329550475414,0.13329714239331708,0.30914973982572985,0.09301441337358805,0.20637860850044276,0.08957697304909373,0.16205108840183163,0.0955419533956012,0.13768447503336215,0.7254960931656292,0.24840542229065857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,13,13A,13A,13A,,H0P1S1M1R1,00:07:40.008,460008,00:07:40.453,460453,445,R2,2.1,13,ppA_both,00:01:42.795,102795,00:01:44.235,104235,1440,R1,1.5,13,ppB_left,7,1,B,A,0,1,1,1,1,2,1,0,4,4,2,-995,995,460008.0,460453.0,445.0,102795.0,104235.0,1440.0,445.0,both
pair07,108,0.29468740889291745,0.2610181979105876,0.0906501619242853,0.41735657603969545,0.1507982823002829,0.45123515330310016,0.11935897489152877,0.4439408096183133,0.08468792312985518,0.42290369600594646,0.028364800539089335,0.6450321384191684,0.4209021926331564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,15,15C,15C,15C,,H0P1S1M0R1,00:07:56.936,476936,00:07:57.856,477856,920,R2,2.12,15,ppA_both,00:01:03.000,63000,00:01:03.240,63240,240,R1,1.3,15,ppB_left,7,1,B,A,0,1,1,0,1,2,1,0,3,3,1,680,680,476936.0,477856.0,920.0,62955.0,63285.0,330.0,330.0,both
pair07,109,0.33361348414714553,0.30115140741404134,0.13706237953414402,0.4942692035101442,0.17698244051366327,0.5235150346179762,0.14706292609244592,0.5120603818296067,0.10988781986447997,0.4471724852133347,0.046203912551123424,0.6855638238054762,0.42242999481931126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,15,15C,15C,15C,,H0P1S1M0R1,00:07:56.936,476936,00:07:57.856,477856,920,R2,2.12,15,ppA_both,00:01:03.680,63680,00:01:03.960,63960,280,R1,1.3,15,ppB_left,7,1,B,A,0,1,1,0,1,2,1,0,3,3,1,640,640,476936.0,477856.0,920.0,63655.0,63985.0,330.0,330.0,both
pair07,110,0.32730891840653653,0.30845875169464865,0.07453368874975966,0.4918755611702374,0.18566669799753915,0.5199433665577814,0.1744132330117428,0.5013318144774518,0.14599292422165777,0.41683195358685765,0.0931174095024468,0.6152597846461537,0.40028183526216116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,15,15C,15C,15C,,H0P1S1M0R1,00:07:56.936,476936,00:07:57.856,477856,920,R2,2.12,15,ppA_both,00:01:13.209,73209,00:01:13.529,73529,320,R1,1.3,15,ppB_left,7,1,B,A,0,1,1,0,1,2,1,0,3,3,1,600,600,476936.0,477856.0,920.0,73204.0,73534.0,330.0,330.0,both
pair07,111,0.2456484236849973,0.37315373104269395,0.2950156166613918,0.5897338034039756,0.3130445706251532,0.4091521266639965,0.2356898822666715,0.3752197476872551,0.13478527390275405,0.30338762970925626,0.09280106383797233,0.5356965276995567,0.6562452300809828,0.21887046721074035,0.33518987129367156,0.11177376019531393,0.10551810108963354,0.12773757531793767,0.49395878478577854,0.08460958331561291,0.19052638291909438,0.1757911081066053,0.19871340941040455,0.1194645175782699,0.7047855407799968,R1-R2,15,,15A,15A,,H0P1S0M0R0,00:07:59.190,479190,00:08:00.430,480430,1240,R2,2.12,15,ppA_right,00:01:07.419,67419,00:01:07.902,67902,483,R1,1.3,15,ppB_left,7,1,B,A,0,1,0,0,0,1,1,1,1,2,0,757,757,479190.0,480430.0,1240.0,67419.0,67902.0,483.0,483.0,right_left
pair07,112,0.21074359592970118,0.33534128407865377,0.19508611308007562,0.540655782308671,0.20218670258408483,0.5389994212343773,0.10041737304756884,0.38806097052878924,0.08390142871074774,0.3079704523934776,0.08116220619684723,0.6956933189715222,0.6017077519588827,0.15721855844306043,0.24288822449803066,0.21935684902541913,0.10601490623050999,0.11761053187673087,0.49608264730653406,0.22347211172599843,0.3697543260927455,0.3502164113349627,0.3240228104297445,0.24898889541648472,0.6372085278283766,R1-R2,15,,15A,15A,,H0P1S0M0R0,00:07:59.190,479190,00:08:00.430,480430,1240,R2,2.12,15,ppA_right,00:01:08.729,68729,00:01:09.049,69049,320,R1,1.3,15,ppB_left,7,1,B,A,0,1,0,0,0,1,1,1,1,2,0,920,920,479190.0,480430.0,1240.0,68724.0,69054.0,330.0,330.0,right_left
pair09,113,0.24548241505402335,0.05414380579896044,0.032187961521409486,0.10090172541649764,0.1276700269719769,0.1349476660423316,0.16951883747529137,0.15219685785196682,0.20874794998645915,0.173626117823866,0.23750808607462726,0.8141126220360748,0.7402273236488186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,9,09A,09A,09A,09A,H1P1S1M1R1,00:00:23.279,23279,00:00:25.750,25750,2471,R1,1.1,9,ppA_both,00:00:14.631,14631,00:00:16.593,16593,1962,R1,1.1,9,ppB_both,9,1,B,A,1,1,1,1,1,2,2,1,5,5,2,509,509,23279.0,25750.0,2471.0,14631.0,16593.0,1962.0,1962.0,both
pair09,114,0.25430318035602867,0.05244628133232023,0.035837440551198765,0.088021611485908,0.11585923939876223,0.13249597910588196,0.16381066930438845,0.1565520962462778,0.21666420524724284,0.1834260931998459,0.25116110368498706,0.8736702298677533,0.7816932148477777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,9,09A,09A,09A,09A,H1P1S1M1R1,00:00:23.279,23279,00:00:25.750,25750,2471,R1,1.1,9,ppA_both,00:00:21.721,21721,00:00:23.235,23235,1514,R1,1.1,9,ppB_both,9,1,B,A,1,1,1,1,1,2,2,1,5,5,2,957,957,23279.0,25750.0,2471.0,21721.0,23235.0,1514.0,1514.0,both
pair09,115,0.24255778788115512,0.0997341551460951,0.033009861178696594,0.11193264514558506,0.0844822968815182,0.16233752224756487,0.12942997396914832,0.18059674857081545,0.18803432325939043,0.206881725530971,0.26490795844156434,0.804208748430697,0.6451374957718148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,9,09A,09A,09A,09A,H1P1S1M1R1,00:00:23.279,23279,00:00:25.750,25750,2471,R1,1.1,9,ppA_both,00:00:26.353,26353,00:00:28.093,28093,1740,R1,1.1,9,ppB_both,9,1,A,B,1,1,1,1,1,2,2,1,5,5,2,731,731,23279.0,25750.0,2471.0,26353.0,28093.0,1740.0,1740.0,both
pair09,116,0.3302359629654421,0.1790299777817009,0.14524941494330487,0.27772786704652774,0.26568609931363485,0.28975372943747923,0.29603266951000784,0.3142308705312681,0.3057756127544194,0.31744208376974126,0.29188268060859096,0.5531449864579306,0.7268755634306996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,9,09A,09A,09A,09A,H1P1S0M0R0,00:00:23.279,23279,00:00:25.750,25750,2471,R1,1.1,9,ppA_both,00:00:29.124,29124,00:00:29.310,29310,186,R1,1.1,9,ppB_both,9,1,A,B,1,1,0,0,0,2,2,1,2,2,0,2285,2285,23279.0,25750.0,2471.0,29052.0,29382.0,330.0,330.0,both
pair09,117,0.4267154962419186,0.14666975326849616,0.29946335313236533,0.2126670650376373,0.42333124949694906,0.25225515015181793,0.4460027826751051,0.2682025576190927,0.4399124616695699,0.25615204770020267,0.4131469590392613,0.8599093523073842,1.1028732228051419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,9,09A,,09A,09A,H0P1S0M0R0,00:07:39.084,459084,00:07:39.324,459324,240,R2,2.2,9,ppA_left,00:00:14.631,14631,00:00:16.593,16593,1962,R1,1.1,9,ppB_both,9,1,B,A,0,1,0,0,0,1,2,0,1,1,0,-1722,1722,459039.0,459369.0,330.0,14631.0,16593.0,1962.0,330.0,both
pair09,118,0.4431601947572077,0.15805196695147755,0.2842310824701588,0.21620279518188942,0.43015760562084365,0.26467125712933603,0.46551498577933415,0.28311151473830515,0.46647656190646264,0.26984760552545595,0.43777530632921985,0.9176866004021121,1.1241950550518969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,9,09A,,09A,09A,H0P1S0M0R0,00:07:39.084,459084,00:07:39.324,459324,240,R2,2.2,9,ppA_left,00:00:21.721,21721,00:00:23.235,23235,1514,R1,1.1,9,ppB_both,9,1,B,A,0,1,0,0,0,1,2,0,1,1,0,-1274,1274,459039.0,459369.0,330.0,21721.0,23235.0,1514.0,330.0,both
pair09,119,0.44482871396293877,0.1526375440222205,0.28613600774307085,0.22554320256706908,0.4164282444484731,0.2757279920144549,0.44881795153208326,0.2936813132632053,0.4544299737490419,0.28249915459876995,0.43355621723864285,0.8350984887930071,1.2333884775852262,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,9,09A,,09A,09A,H0P1S0M0R0,00:07:39.084,459084,00:07:39.324,459324,240,R2,2.2,9,ppA_left,00:00:26.353,26353,00:00:28.093,28093,1740,R1,1.1,9,ppB_both,9,1,B,A,0,1,0,0,0,1,2,0,1,1,0,-1500,1500,459039.0,459369.0,330.0,26353.0,28093.0,1740.0,330.0,both
pair09,120,0.3226017993766548,0.11760045629346808,0.3306925849735037,0.10414174391883808,0.31093580957431627,0.1167997893755965,0.271000573915635,0.1434838340665902,0.24926665478789117,0.18115766177777923,0.23922320232942776,1.1501310051935385,0.6567882763132733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,9,09A,,09A,09A,H0P0S1M1R1,00:07:39.084,459084,00:07:39.324,459324,240,R2,2.2,9,ppA_left,00:00:29.124,29124,00:00:29.310,29310,186,R1,1.1,9,ppB_both,9,1,B,A,0,0,1,1,1,1,2,0,3,3,2,54,54,459039.0,459369.0,330.0,29052.0,29382.0,330.0,330.0,both
pair09,121,0.24717931963246734,0.2474869876558181,0.4132470249407996,0.4112905031119873,0.48837724331918253,0.402778588220095,0.44163243129423857,0.3061290193086894,0.40252909624633204,0.20728123411417843,0.3945119224452997,0.6407551814756576,1.5998476568267315,0.3078485178108992,0.4255035375513333,0.41100882682751216,0.3232815869268046,0.31725153926828326,1.3436059180315716,0.11282070688600383,0.15609951272769346,0.17287436011546115,0.15981109790246817,0.12636276577494976,0.7551074743882278,R1-R2,12,,12C,12C,,H0P0S0M1R1,00:07:02.689,422689,00:07:04.610,424610,1921,R1,1.16,12,ppA_right,00:09:32.601,572601,00:09:32.841,572841,240,R2,2.7,12,ppB_left,9,1,A,B,0,0,0,1,1,1,1,1,2,3,1,1681,1681,422689.0,424610.0,1921.0,572556.0,572886.0,330.0,330.0,right_left
pair11,122,0.5072568905982946,0.40796128856235775,0.38362947565535066,0.6415680751715545,0.543570186697784,0.6569239270523378,0.5390156417527935,0.6076296369346373,0.4941435919954798,0.5053627249832671,0.3939900428260932,0.46665362475588384,0.6891924046622665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,15,,15C,,15C,H1P1S1M0R0,00:02:22.797,142797,00:02:23.436,143436,639,R1,1.3,15,ppA_right,00:02:03.719,123719,00:02:04.118,124118,399,R1,1.3,15,ppB_right,11,1,B,A,1,1,1,0,0,1,1,1,3,3,1,240,240,142797.0,143436.0,639.0,123719.0,124118.0,399.0,399.0,right
pair11,123,0.5186449079426165,0.4204653648945568,0.39416490634345286,0.6577099819553401,0.514382648269447,0.6756538287998621,0.4958426945182142,0.6350423494408292,0.4559345335734639,0.5298408296097353,0.37687682939661205,0.3674278784986453,0.7003970500112398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,15,,15C,main,15C,H1P1S1M0R1,00:02:22.797,142797,00:02:23.436,143436,639,R1,1.3,15,ppA_right,00:02:15.845,135845,00:02:16.245,136245,400,R1,1.3,15,ppB_both,11,0,B,A,1,1,1,0,1,1,2,0,4,3,1,239,239,142797.0,143436.0,639.0,135845.0,136245.0,400.0,400.0,both
pair11,124,0.3394612220217571,0.2583202422547657,0.22841636712307892,0.544474617368842,0.26550378994100793,0.3833676140419829,0.2260084533825628,0.34980741938718674,0.20362766399510301,0.31276128185878077,0.2113090356813209,0.5188913255461339,0.5710468536803194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,,16A,16C,16A,H0P1S0M0R0,00:03:04.833,184833,00:03:05.073,185073,240,R1,1.6,16,ppA_right,00:03:12.922,192922,00:03:12.961,192961,39,R1,1.6,16,ppB_both,11,1,A,B,0,1,0,0,0,1,2,0,1,1,0,201,201,184788.0,185118.0,330.0,192776.5,193106.5,330.0,330.0,both
pair11,125,0.3272746425092792,0.2078677812867984,0.27355416943278776,0.40932549585557615,0.3767102435347412,0.30021352064996615,0.27579685280631133,0.2867284037671756,0.2631647524633585,0.26945602011124486,0.24127470476962595,0.45738936818990494,0.5658143972438595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,,16A+16C,16C,16A,H0P1S0M1R0,00:03:09.186,189186,00:03:09.746,189746,560,R1,1.6,16,ppA_right,00:03:12.922,192922,00:03:12.961,192961,39,R1,1.6,16,ppB_both,11,1,A,B,0,1,0,1,0,1,2,0,2,2,1,521,521,189186.0,189746.0,560.0,192776.5,193106.5,330.0,330.0,both
pair11,126,0.25655479306592593,0.23732402931000585,0.20383729163674297,0.37517981345155876,0.16862563517921136,0.41932335416295946,0.17230070886046828,0.377267771069629,0.20773384495648672,0.31446232395331275,0.22298663816627778,0.8617402766983837,0.5638446395963683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,11,,11B,,11B,H1P0S1M1R0,00:03:46.870,226870,00:03:47.070,227070,200,R1,1.7,11,ppA_right,00:03:48.737,228737,00:03:48.778,228778,41,R1,1.7,11,ppB_right,11,1,A,B,1,0,1,1,0,1,1,1,3,3,2,159,159,226805.0,227135.0,330.0,228592.5,228922.5,330.0,330.0,right
pair11,127,0.29980092043945455,0.23344387741977862,0.3930650970628755,0.37434883367284105,0.35929455929473986,0.4196592114749695,0.3753800521861051,0.4443830310092979,0.3639564631266574,0.43532689065013636,0.33626612619486407,0.461679636262192,0.9694246887379562,0.0632150296597898,0.0831071134954543,0.10725700077990216,0.16196205232658478,0.2193554483794688,0.16178455357362442,0.2563017000121333,0.20600672724616714,0.22455610424504227,0.22246268870621216,0.18896256558994956,0.7005157368372229,R1,10,,10D,10D,,H0P0S1M1R1,00:05:08.828,308828,00:05:09.066,309066,238,R1,1.1,10,ppA_right,00:05:08.225,308225,00:05:08.507,308507,282,R1,1.1,10,ppB_left,11,1,B,A,0,0,1,1,1,1,1,1,3,4,2,-44,44,308782.0,309112.0,330.0,308201.0,308531.0,330.0,330.0,right_left
pair11,128,0.21515794637825172,0.23487058973020056,0.11927909237106919,0.39452946650196535,0.1335488142425968,0.4297132604035927,0.14312795841047152,0.4256866881423021,0.13910480213987164,0.38915755853594464,0.11316857193540311,0.42629681897209226,0.6427184391700981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,10,,10A+10E,,10A+10E,H1P1S0M0R0,00:04:54.558,294558,00:04:57.466,297466,2908,R1,1.1,10,ppA_right,00:09:23.325,563325,00:09:23.646,563646,321,R2,2.5,10,ppB_right,11,1,A,B,1,1,0,0,0,1,1,1,2,2,0,2587,2587,294558.0,297466.0,2908.0,563320.5,563650.5,330.0,330.0,right
pair13,129,0.23311759785231914,0.26176034695955464,0.20334202676946544,0.29141134417443276,0.21080935439731577,0.1852057974104859,0.15748010572740945,0.156443969677362,0.16069610597155337,0.14750158841262895,0.17816295325510975,0.3563825404794506,0.8456077482125093,0.45993154581818935,0.500467034844454,0.3749166421065938,0.31085920954048135,0.2692115949324885,0.08484563099153952,0.10359863773409628,0.206812688659027,0.1321240511420018,0.11724297240998657,0.11847506169193553,1.1233690242167633,R1,13,13A,,,13A,H0P0S1M0R1,00:02:47.807,167807,00:02:48.311,168311,504,R1,1.5,13,ppA_left,00:02:44.694,164694,00:02:46.507,166507,1813,R1,1.5,13,ppB_right,13,1,B,A,0,0,1,0,1,1,1,1,2,3,1,-1309,1309,167807.0,168311.0,504.0,164694.0,166507.0,1813.0,504.0,left_right
pair13,130,0.35608875924866545,0.21174848741122582,0.32019041408446913,0.35188233326964397,0.3775442144373696,0.34356843475927223,0.341328853004837,0.30826895195745924,0.31051266261783284,0.23457279792384028,0.2635533347201594,0.6040643628206048,0.6058302639772706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16B,16B,16B,,H0P1S1M0R0,00:03:04.645,184645,00:03:05.645,185645,1000,R1,1.6,16,ppA_both,00:03:55.711,235711,00:03:56.846,236846,1135,R1,1.6,16,ppB_left,13,1,A,B,0,1,1,0,0,2,1,0,2,2,1,-135,135,184645.0,185645.0,1000.0,235711.0,236846.0,1135.0,1000.0,both
pair13,131,0.25897912542597384,0.11150976056964168,0.3065249764613435,0.19340538062220428,0.3717880515587488,0.19043864989834808,0.3545479230244014,0.19927548849073337,0.35536887357153185,0.17615666966175206,0.3400914407499145,0.6830888033131635,0.6995551644894944,0.29486063136261,0.31909204116968704,0.28574102990966066,0.24225142412748943,0.19291699033770787,0.9300311185387621,0.3485533988530611,0.5459576332118319,0.5648237025315795,0.5693049104786371,0.5233574678055998,0.35082543888040163,R1,16,,16B,16B,,H0P0S1M0R1,00:03:32.525,212525,00:03:32.839,212839,314,R1,1.6,16,ppA_right,00:03:55.711,235711,00:03:56.846,236846,1135,R1,1.6,16,ppB_left,13,1,A,B,0,0,1,0,1,1,1,1,2,3,1,-821,821,212517.0,212847.0,330.0,235711.0,236846.0,1135.0,330.0,right_left
pair13,132,0.25273518778435106,0.05983839644701219,0.032517385700036795,0.191922107911958,0.07940465946893646,0.31249073268984584,0.10608979023028949,0.3783768658614628,0.14650070884149902,0.39919788268534107,0.18510599527847138,0.6035188337676242,0.5378588945297356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,11,11C,11C,11C,11C,H0P1S1M0R0,00:06:38.038,398038,00:06:38.079,398079,41,R1,1.7,11,ppA_both,00:04:27.005,267005,00:04:27.755,267755,750,R1,1.7,11,ppB_both,13,1,B,A,0,1,1,0,0,2,2,1,2,3,1,-709,709,397893.5,398223.5,330.0,267005.0,267755.0,750.0,330.0,both
pair13,133,0.195368081304222,0.05487396011224052,0.07160582295015175,0.08717820022503614,0.04621471165424291,0.148505259743968,0.03722036128007387,0.20038737139582607,0.04826205330748263,0.24300360386894307,0.09152154006586857,0.7311117546190915,0.5845323364277394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,11,11C,11C,11C,11C,H0P1S1M0R0,00:06:38.038,398038,00:06:38.079,398079,41,R1,1.7,11,ppA_both,00:04:28.250,268250,00:04:28.610,268610,360,R1,1.7,11,ppB_both,13,1,B,A,0,1,1,0,0,2,2,1,2,3,1,-319,319,397893.5,398223.5,330.0,268250.0,268610.0,360.0,330.0,both
pair13,134,0.4878727197835937,0.1436079253893627,0.36873371007170097,0.36492579440911466,0.5444203585962983,0.4210548792960909,0.5563425780595804,0.4287668402216877,0.5146327356578102,0.39760557952787584,0.447714733473312,0.5658679365350402,1.10079956616525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,11,11C,11C,11C,,H0P1S0M0R0,00:06:38.038,398038,00:06:38.079,398079,41,R1,1.7,11,ppA_both,00:04:33.861,273861,00:04:34.208,274208,347,R1,1.7,11,ppB_left,13,1,B,A,0,1,0,0,0,2,1,0,1,1,0,-306,306,397893.5,398223.5,330.0,273861.0,274208.0,347.0,330.0,both
