pair,comparison_id,average_distance,left,right,left_right,right_left,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw
pair13,178,0.7379606479300836,0.5975079234339924,0.8784133724261749,0.8207681551507919,0.8421552411178098,R1,10,10B+10F,10B+10F,10B+10F,10B+10F,H1P1S0M0R0,00:09:50.752,590752,00:09:51.154,591154,402,R1,1.1,10,ppA_both,00:10:06.200,606200,00:10:07.000,607000,800,R1,1.1,10,ppB_both,13,1,A,B,1,1,0,0,0,2,2,1,2,2,0,-398,398,590752.0,591154.0,402.0,606200.0,607000.0,800.0,402.0,both
pair13,179,0.7224631988838057,0.9596103175847143,0.4853160801828973,1.1619497796406046,0.43359475937523284,R1,10,10A+10B+10E+10F,10A+10B+10E+10F,10B+10F,10B+10F,H1P1S0M0R1,00:09:40.992,580992,00:09:41.752,581752,760,R1,1.1,10,ppA_both,00:10:06.200,606200,00:10:07.000,607000,800,R1,1.1,10,ppB_both,13,1,A,B,1,1,0,0,1,2,2,1,3,3,0,-40,40,580992.0,581752.0,760.0,606200.0,607000.0,800.0,760.0,both
pair13,180,0.8177788322743682,0.7124836393410702,0.9230740252076663,0.774607663728391,0.9731615424632882,R1,10,10B+10F,10B+10F,10B+10F,10B+10F,H1P1S1M0R1,00:10:07.474,607474,00:10:07.675,607675,201,R1,1.1,10,ppA_both,00:10:06.200,606200,00:10:07.000,607000,800,R1,1.1,10,ppB_both,13,1,B,A,1,1,1,0,1,2,2,1,4,4,1,-599,599,607409.5,607739.5,330.0,606200.0,607000.0,800.0,330.0,both
pair13,181,0.8670229564357314,0.8670229564357314,0.99760718891236,1.3170816004956316,0.8352557933498553,R1,12,12C,,12C,,H1P1S0M0R0,00:15:02.951,902951,00:15:03.306,903306,355,R1,1.16,12,ppA_left,00:15:14.596,914596,00:15:15.036,915036,440,R1,1.16,12,ppB_left,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-85,85,902951.0,903306.0,355.0,914596.0,915036.0,440.0,355.0,left
pair13,182,0.8914419085336918,0.8914419085336918,0.9533681329936514,0.9117405422320584,1.2241266591327435,R1,12,12C,,12C,,H1P1S0M0R0,00:15:22.465,922465,00:15:23.016,923016,551,R1,1.16,12,ppA_left,00:15:14.596,914596,00:15:15.036,915036,440,R1,1.16,12,ppB_left,13,1,B,A,1,1,0,0,0,1,1,1,2,2,0,111,111,922465.0,923016.0,551.0,914596.0,915036.0,440.0,440.0,left
pair13,183,1.2393334813508992,0.9261100112904138,1.2393334813508992,1.1678748315081948,1.1899154161363097,R1,12,,12A,,12A,H1P1S1M0R1,00:15:29.617,929617,00:15:30.777,930777,1160,R1,1.16,12,ppA_right,00:15:28.363,928363,00:15:29.324,929324,961,R1,1.16,12,ppB_right,13,1,B,A,1,1,1,0,1,1,1,1,4,4,1,199,199,929617.0,930777.0,1160.0,928363.0,929324.0,961.0,961.0,right
pair13,184,1.328398862716316,0.8319514606129366,1.328398862716316,1.1448970768297921,1.1178752758701613,R1,12,,12A,,12A,H1P1S0M0R0,00:15:31.089,931089,00:15:31.169,931169,80,R1,1.16,12,ppA_right,00:15:28.363,928363,00:15:29.324,929324,961,R1,1.16,12,ppB_right,13,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-881,881,930964.0,931294.0,330.0,928363.0,929324.0,961.0,330.0,right
pair13,185,0.7418041318413175,0.7418041318413175,0.8970372304128602,1.1637431545535826,0.8078779778290011,R1-R2,14,14C,,,14C,H1P0S0M0R1,00:02:30.152,150152,00:02:30.312,150312,160,R1,1.4,14,ppA_left,00:15:43.303,943303,00:15:43.700,943700,397,R2,2.1,14,ppB_right,13,1,A,B,1,0,0,0,1,1,1,1,2,2,0,-237,237,150067.0,150397.0,330.0,943303.0,943700.0,397.0,330.0,left_right
pair13,186,0.7434033348447506,0.7329044748411075,0.7539021948483936,0.9021316558825551,0.3809615164743892,R1-R2,"11, 14",main,main,main,main,H1P1S1M0R1,00:04:57.462,297462,00:04:57.867,297867,405,R1,1.7,11,ppA_both,00:15:47.947,947947,00:15:48.626,948626,679,R2,2.1,14,ppB_both,13,0,A,B,1,1,1,0,1,2,2,1,4,4,1,-274,274,297462.0,297867.0,405.0,947947.0,948626.0,679.0,405.0,both
pair13,187,0.8416166456555857,0.8335894061753188,0.8496438851358525,1.1559504928674544,0.46839581752845905,R1-R2,"11, 14",main,main,main,main,H1P1S1M1R9,00:06:53.783,413783,00:06:54.423,414423,640,R1,1.7,11,ppA_both,00:15:47.947,947947,00:15:48.626,948626,679,R2,2.1,14,ppB_both,13,0,A,B,1,1,1,1,0,2,2,1,4,4,2,-39,39,413783.0,414423.0,640.0,947947.0,948626.0,679.0,640.0,both
pair13,188,1.0784534047239753,1.1277958792491563,1.0291109301987946,1.238634808449092,0.7219522277375249,R1-R2,"10, 14",main,main,main,main,H1P1S0M0R0,00:09:39.354,579354,00:09:39.733,579733,379,R1,1.1,10,ppA_both,00:15:47.947,947947,00:15:48.626,948626,679,R2,2.1,14,ppB_both,13,0,A,B,1,1,0,0,0,2,2,1,2,2,0,-300,300,579354.0,579733.0,379.0,947947.0,948626.0,679.0,379.0,both
pair13,189,0.5919498514832819,0.5919498514832819,0.9625862254792095,1.056025718931038,0.82897652834636,R1-R2,14,14C,,,14C,H0P0S0M0R0,00:02:30.152,150152,00:02:30.312,150312,160,R1,1.4,14,ppA_left,00:15:59.552,959552,00:15:59.714,959714,162,R2,2.1,14,ppB_right,13,1,A,B,0,0,0,0,0,1,1,1,0,1,0,-2,2,150067.0,150397.0,330.0,959468.0,959798.0,330.0,330.0,left_right
pair13,190,0.8670071155640073,0.8417235482138384,0.8922906829141762,1.0766504316353251,0.9222280778678386,R1-R2,14,14C,,14C,14C,H0P1S0M0R0,00:02:30.152,150152,00:02:30.312,150312,160,R1,1.4,14,ppA_left,00:16:02.052,962052,00:16:02.492,962492,440,R2,2.1,14,ppB_both,13,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-280,280,150067.0,150397.0,330.0,962052.0,962492.0,440.0,330.0,both
pair13,191,0.7829125976339195,0.7829125976339195,0.9508194285838455,0.9780695023261975,1.0710354231573493,R1-R2,14,14C,,,14C,H0P0S1M0R0,00:02:30.152,150152,00:02:30.312,150312,160,R1,1.4,14,ppA_left,00:16:06.520,966520,00:16:06.840,966840,320,R2,2.1,14,ppB_right,13,1,A,B,0,0,1,0,0,1,1,1,1,2,1,-160,160,150067.0,150397.0,330.0,966515.0,966845.0,330.0,330.0,left_right
pair13,192,0.847641471396678,0.8628206063706679,0.832462336422688,0.587539511031538,1.2319498463138645,R2,14,14B+14D,14B+14D,14B+14D,14B+14D,H1P1S0M0R0,00:16:25.689,985689,00:16:25.769,985769,80,R2,2.1,14,ppA_both,00:15:51.336,951336,00:15:52.896,952896,1560,R2,2.1,14,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-1480,1480,985564.0,985894.0,330.0,951336.0,952896.0,1560.0,330.0,both
pair13,193,0.9776957782727758,1.1147204634305292,0.8406710931150224,0.7995139959294301,1.2511647125533667,R2,14,14B+14D,14B+14D,,14B,H0P1S0M0R1,00:16:25.689,985689,00:16:25.769,985769,80,R2,2.1,14,ppA_both,00:16:14.620,974620,00:16:14.780,974780,160,R2,2.1,14,ppB_right,13,1,B,A,0,1,0,0,1,2,1,0,2,2,0,-80,80,985564.0,985894.0,330.0,974535.0,974865.0,330.0,330.0,both
pair13,194,0.8940832615780008,0.9327889617226992,0.8553775614333023,0.6222687846466347,1.265191781750451,R2,14,14B+14D,14B+14D,14D,,H0P1S0M0R1,00:16:25.689,985689,00:16:25.769,985769,80,R2,2.1,14,ppA_both,00:16:16.932,976932,00:16:17.212,977212,280,R2,2.1,14,ppB_left,13,1,B,A,0,1,0,0,1,2,1,0,2,2,0,-200,200,985564.0,985894.0,330.0,976907.0,977237.0,330.0,330.0,both
pair13,195,0.8123235973029703,0.693170483154582,0.9314767114513587,0.6421557683218564,1.1047167705392933,R2,14,14C,14C,14C,14C,H1P1S1M0R0,00:16:26.552,986552,00:16:26.873,986873,321,R2,2.1,14,ppA_both,00:16:02.052,962052,00:16:02.492,962492,440,R2,2.1,14,ppB_both,13,1,B,A,1,1,1,0,0,2,2,1,3,3,1,-119,119,986547.5,986877.5,330.0,962052.0,962492.0,440.0,330.0,both
pair13,196,0.6951861732574807,0.589954034982112,0.8004183115328495,0.5652625438622704,1.0382238272741722,R2,14,14C,14C,,14C,H0P1S0M0R0,00:16:26.552,986552,00:16:26.873,986873,321,R2,2.1,14,ppA_both,00:15:43.303,943303,00:15:43.700,943700,397,R2,2.1,14,ppB_right,13,1,B,A,0,1,0,0,0,2,1,0,1,1,0,-76,76,986547.5,986877.5,330.0,943303.0,943700.0,397.0,330.0,both
pair13,197,0.7381360538070654,0.7216310302181543,0.7546410773959765,0.7366390914728459,0.9114815638592555,R2,14,14C,14C,,14C,H0P1S0M0R0,00:16:26.552,986552,00:16:26.873,986873,321,R2,2.1,14,ppA_both,00:15:59.552,959552,00:15:59.714,959714,162,R2,2.1,14,ppB_right,13,1,B,A,0,1,0,0,0,2,1,0,1,1,0,159,159,986547.5,986877.5,330.0,959468.0,959798.0,330.0,330.0,both
pair13,198,0.9071576983022783,0.9706776871509607,0.843637709453596,0.9799372508198504,1.0073980923163817,R2,14,14C,14C,,14C,H0P1S1M0R1,00:16:26.552,986552,00:16:26.873,986873,321,R2,2.1,14,ppA_both,00:16:06.520,966520,00:16:06.840,966840,320,R2,2.1,14,ppB_right,13,1,B,A,0,1,1,0,1,2,1,0,3,3,1,1,1,986547.5,986877.5,330.0,966515.0,966845.0,330.0,330.0,both
pair13,199,1.0191450303002854,0.9188842074359675,1.119405853164603,0.8627589848746837,1.1289335326352963,R2,"9, 14",,main,main,main,H0P1S0M0R0,00:16:50.376,1010376,00:16:50.776,1010776,400,R2,2.2,9,ppA_right,00:15:47.947,947947,00:15:48.626,948626,679,R2,2.1,14,ppB_both,13,0,B,A,0,1,0,0,0,1,2,0,1,1,0,-279,279,1010376.0,1010776.0,400.0,947947.0,948626.0,679.0,400.0,both
pair13,200,0.6419037382782207,0.6419037382782207,0.749777839976042,0.9308158846507484,0.7112081414065764,R1-R2,16,16C,,16C,,H1P1S0M1R0,00:03:14.942,194942,00:03:15.238,195238,296,R1,1.6,16,ppA_left,00:17:07.379,1027379,00:17:07.698,1027698,319,R2,2.3,16,ppB_left,13,1,A,B,1,1,0,1,0,1,1,1,3,3,1,-23,23,194925.0,195255.0,330.0,1027373.5,1027703.5,330.0,330.0,left
pair13,201,0.8506158400951103,0.8506158400951103,0.9957671586751964,1.065877466569783,0.951746334913131,R1-R2,16,16C,,16C,,H1P1S0M1R0,00:03:49.824,229824,00:03:50.013,230013,189,R1,1.6,16,ppA_left,00:17:07.379,1027379,00:17:07.698,1027698,319,R2,2.3,16,ppB_left,13,1,A,B,1,1,0,1,0,1,1,1,3,3,1,-130,130,229753.5,230083.5,330.0,1027373.5,1027703.5,330.0,330.0,left
pair13,202,0.701718548321548,0.7708625780535278,0.701718548321548,0.9001442967748977,0.7179784817088564,R1-R2,16,,16A,,16A,H1P1S0M0R0,00:03:25.341,205341,00:03:25.541,205541,200,R1,1.6,16,ppA_right,00:17:09.492,1029492,00:17:09.732,1029732,240,R2,2.3,16,ppB_right,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-40,40,205276.0,205606.0,330.0,1029447.0,1029777.0,330.0,330.0,right
pair13,203,0.8819881128349027,0.8992560997558482,0.8647201259139574,0.9604061996890775,0.9632853811794603,R1-R2,16,16B,16B,16B,16B,H1P1S0M1R0,00:03:04.645,184645,00:03:05.645,185645,1000,R1,1.6,16,ppA_both,00:17:14.947,1034947,00:17:15.027,1035027,80,R2,2.3,16,ppB_both,13,1,A,B,1,1,0,1,0,2,2,1,3,3,1,920,920,184645.0,185645.0,1000.0,1034822.0,1035152.0,330.0,330.0,both
pair13,204,0.8830700122328375,0.8726748469649117,0.8934651775007634,1.0205960136712886,1.0298757231131683,R1-R2,16,,16B,16B,16B,H0P1S0M0R0,00:03:32.525,212525,00:03:32.839,212839,314,R1,1.6,16,ppA_right,00:17:14.947,1034947,00:17:15.027,1035027,80,R2,2.3,16,ppB_both,13,1,A,B,0,1,0,0,0,1,2,0,1,1,0,234,234,212517.0,212847.0,330.0,1034822.0,1035152.0,330.0,330.0,both
pair13,205,0.8395557872842432,0.8716638116237333,0.8074477629447532,0.8902138678829252,0.9360628831642736,R1-R2,16,16B,16B,16B,16B,H1P1S0M0R0,00:03:04.645,184645,00:03:05.645,185645,1000,R1,1.6,16,ppA_both,00:17:15.078,1035078,00:17:15.585,1035585,507,R2,2.3,16,ppB_both,13,1,A,B,1,1,0,0,0,2,2,1,2,2,0,493,493,184645.0,185645.0,1000.0,1035078.0,1035585.0,507.0,507.0,both
pair13,206,0.85212254411426,0.8652714168866089,0.8389736713419111,0.9067694544920208,1.0027102761865545,R1-R2,16,,16B,16B,16B,H0P1S0M0R0,00:03:32.525,212525,00:03:32.839,212839,314,R1,1.6,16,ppA_right,00:17:15.078,1035078,00:17:15.585,1035585,507,R2,2.3,16,ppB_both,13,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-193,193,212517.0,212847.0,330.0,1035078.0,1035585.0,507.0,330.0,both
pair13,207,0.890944977607198,0.8724037177172504,0.9094862374971456,0.8621073691319753,0.9433722679623365,R1-R2,16,16B,16B,,16B,H0P1S0M0R1,00:03:04.645,184645,00:03:05.645,185645,1000,R1,1.6,16,ppA_both,00:17:16.081,1036081,00:17:16.507,1036507,426,R2,2.3,16,ppB_right,13,1,A,B,0,1,0,0,1,2,1,0,2,2,0,574,574,184645.0,185645.0,1000.0,1036081.0,1036507.0,426.0,426.0,both
pair13,208,0.9540976714987094,0.8356619452712645,0.9540976714987094,0.8330659912744803,1.010341283817377,R1-R2,16,,16B,,16B,H1P1S0M0R1,00:03:32.525,212525,00:03:32.839,212839,314,R1,1.6,16,ppA_right,00:17:16.081,1036081,00:17:16.507,1036507,426,R2,2.3,16,ppB_right,13,1,A,B,1,1,0,0,1,1,1,1,3,3,0,-112,112,212517.0,212847.0,330.0,1036081.0,1036507.0,426.0,330.0,right
pair13,209,0.9648511240895484,0.6555481058472774,0.9648511240895484,0.9799469177736487,0.9541152411467811,R1-R2,16,,16A,,16A,H1P1S0M0R0,00:03:25.341,205341,00:03:25.541,205541,200,R1,1.6,16,ppA_right,00:17:28.050,1048050,00:17:28.214,1048214,164,R2,2.3,16,ppB_right,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,36,36,205276.0,205606.0,330.0,1047967.0,1048297.0,330.0,330.0,right
pair13,210,0.518367013360093,0.518367013360093,0.8671388965861924,1.0840997216042392,0.9267642314891695,R1-R2,16,16C,,16C,,H1P1S0M0R0,00:03:14.942,194942,00:03:15.238,195238,296,R1,1.6,16,ppA_left,00:17:28.536,1048536,00:17:28.936,1048936,400,R2,2.3,16,ppB_left,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-104,104,194925.0,195255.0,330.0,1048536.0,1048936.0,400.0,330.0,left
pair13,211,0.40232577523256363,0.40232577523256363,1.0730562743991086,1.061031773726975,1.1724798282534823,R1-R2,16,16C,,16C,,H1P1S0M0R0,00:03:49.824,229824,00:03:50.013,230013,189,R1,1.6,16,ppA_left,00:17:28.536,1048536,00:17:28.936,1048936,400,R2,2.3,16,ppB_left,13,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-211,211,229753.5,230083.5,330.0,1048536.0,1048936.0,400.0,330.0,left
pair13,212,0.7549442391174228,0.6779411435975142,0.8319473346373313,0.6965001345579058,0.9187073524996936,R2,16,16C,16A,16C,,H0P1S0M0R1,00:17:30.829,1050829,00:17:31.199,1051199,370,R2,2.3,16,ppA_both,00:17:07.379,1027379,00:17:07.698,1027698,319,R2,2.3,16,ppB_left,13,1,B,A,0,1,0,0,1,2,1,0,2,2,0,51,51,1050829.0,1051199.0,370.0,1027373.5,1027703.5,330.0,330.0,both
pair13,213,0.7871360107474845,0.5570495090366817,1.0172225124582874,1.0079925242672345,1.0414947384520616,R2,16,16C,16A,16C,,H0P1S0M0R1,00:17:30.829,1050829,00:17:31.199,1051199,370,R2,2.3,16,ppA_both,00:17:28.536,1048536,00:17:28.936,1048936,400,R2,2.3,16,ppB_left,13,1,B,A,0,1,0,0,1,2,1,0,2,2,0,-30,30,1050829.0,1051199.0,370.0,1048536.0,1048936.0,400.0,370.0,both
pair13,214,0.6826668695019816,0.7130972307276452,0.6522365082763181,0.7028589288461753,0.9695223579859681,R2,16,16C,16A,,16A,H0P1S0M1R1,00:17:30.829,1050829,00:17:31.199,1051199,370,R2,2.3,16,ppA_both,00:17:09.492,1029492,00:17:09.732,1029732,240,R2,2.3,16,ppB_right,13,1,B,A,0,1,0,1,1,2,1,0,3,3,1,130,130,1050829.0,1051199.0,370.0,1029447.0,1029777.0,330.0,330.0,both
pair13,215,0.8744145995829832,0.7143230909310467,1.0345061082349196,1.0992340917660124,1.0544984354289528,R2,16,16C,16A,,16A,H0P1S0M1R1,00:17:30.829,1050829,00:17:31.199,1051199,370,R2,2.3,16,ppA_both,00:17:28.050,1048050,00:17:28.214,1048214,164,R2,2.3,16,ppB_right,13,1,B,A,0,1,0,1,1,2,1,0,3,3,1,206,206,1050829.0,1051199.0,370.0,1047967.0,1048297.0,330.0,330.0,both
pair13,216,1.0490530973854937,1.0490530973854937,1.150395829868307,0.8265886496229393,1.2396067902502477,R1-R2,16,,16B,16B,,H0P0S0M0R1,00:17:34.895,1054895,00:17:35.970,1055970,1075,R2,2.3,16,ppA_right,00:03:55.711,235711,00:03:56.846,236846,1135,R1,1.6,16,ppB_left,13,1,B,A,0,0,0,0,1,1,1,1,1,2,0,-60,60,1054895.0,1055970.0,1075.0,235711.0,236846.0,1135.0,1075.0,right_left
pair13,217,0.705070155524617,0.9566030509162913,0.4535372601329427,0.49908796278228473,1.0522350610234636,R2,16,,16B,16B,16B,H0P1S0M0R1,00:17:34.895,1054895,00:17:35.970,1055970,1075,R2,2.3,16,ppA_right,00:17:14.947,1034947,00:17:15.027,1035027,80,R2,2.3,16,ppB_both,13,1,B,A,0,1,0,0,1,1,2,0,2,2,0,995,995,1054895.0,1055970.0,1075.0,1034822.0,1035152.0,330.0,330.0,both
pair13,218,0.6583630223159628,0.9346453221336534,0.38208072249827213,0.44419810228262485,0.9698513323136628,R2,16,,16B,16B,16B,H0P1S0M0R1,00:17:34.895,1054895,00:17:35.970,1055970,1075,R2,2.3,16,ppA_right,00:17:15.078,1035078,00:17:15.585,1035585,507,R2,2.3,16,ppB_both,13,1,B,A,0,1,0,0,1,1,2,0,2,2,0,568,568,1054895.0,1055970.0,1075.0,1035078.0,1035585.0,507.0,507.0,both
pair13,219,0.4884376419178952,0.9186286124095638,0.4884376419178952,0.47016711249335025,0.9762389350815516,R2,16,,16B,,16B,H1P1S0M0R1,00:17:34.895,1054895,00:17:35.970,1055970,1075,R2,2.3,16,ppA_right,00:17:16.081,1036081,00:17:16.507,1036507,426,R2,2.3,16,ppB_right,13,1,B,A,1,1,0,0,1,1,1,1,3,3,0,649,649,1054895.0,1055970.0,1075.0,1036081.0,1036507.0,426.0,426.0,right
pair13,220,1.043493375932603,1.0766788026142704,1.010307949250936,1.3153760001089814,0.9914053172492071,R1-R2,10,10A+10B+10E+10F,10A+10B+10E+10F,10E+10F,,H0P1S0M0R0,00:09:40.992,580992,00:09:41.752,581752,760,R1,1.1,10,ppA_both,00:17:59.927,1079927,00:18:00.007,1080007,80,R2,2.5,10,ppB_left,13,1,A,B,0,1,0,0,0,2,1,0,1,1,0,680,680,580992.0,581752.0,760.0,1079802.0,1080132.0,330.0,330.0,both
pair13,221,1.0004677029080136,1.0110583365047534,0.9898770693112738,1.210989584572873,0.9439988946536393,R1-R2,10,10B+10F,10B+10F,10E+10F,,H0P1S0M0R0,00:09:50.752,590752,00:09:51.154,591154,402,R1,1.1,10,ppA_both,00:17:59.927,1079927,00:18:00.007,1080007,80,R2,2.5,10,ppB_left,13,1,A,B,0,1,0,0,0,2,1,0,1,1,0,322,322,590752.0,591154.0,402.0,1079802.0,1080132.0,330.0,330.0,both
pair13,222,1.1148771735977872,1.0702411166509707,1.1595132305446039,1.2661192425641552,1.084140698401125,R1-R2,10,10B+10F,10B+10F,10E+10F,,H0P1S0M0R0,00:10:07.474,607474,00:10:07.675,607675,201,R1,1.1,10,ppA_both,00:17:59.927,1079927,00:18:00.007,1080007,80,R2,2.5,10,ppB_left,13,1,A,B,0,1,0,0,0,2,1,0,1,1,0,121,121,607409.5,607739.5,330.0,1079802.0,1080132.0,330.0,330.0,both
pair13,223,1.0209537898417045,1.0599551517749235,0.9819524279084852,1.5351144433354786,0.9981985998166774,R1-R2,10,10A+10B+10E+10F,10A+10B+10E+10F,,10A+10B,H0P0S0M0R0,00:09:40.992,580992,00:09:41.752,581752,760,R1,1.1,10,ppA_both,00:18:00.738,1080738,00:18:00.818,1080818,80,R2,2.5,10,ppB_right,13,1,A,B,0,0,0,0,0,2,1,0,0,0,0,680,680,580992.0,581752.0,760.0,1080613.0,1080943.0,330.0,330.0,both
pair13,224,1.078195399124871,0.9633166143337131,1.193074183916029,1.227410507892975,0.9694555943968305,R1-R2,10,10B+10F,10B+10F,,10A+10B,H0P0S0M0R0,00:09:50.752,590752,00:09:51.154,591154,402,R1,1.1,10,ppA_both,00:18:00.738,1080738,00:18:00.818,1080818,80,R2,2.5,10,ppB_right,13,1,A,B,0,0,0,0,0,2,1,0,0,0,0,322,322,590752.0,591154.0,402.0,1080613.0,1080943.0,330.0,330.0,both
pair13,225,1.1856792500523465,1.0521726490556418,1.3191858510490513,1.4130328660430207,1.0999637629202166,R1-R2,10,10B+10F,10B+10F,,10A+10B,H0P0S0M0R0,00:10:07.474,607474,00:10:07.675,607675,201,R1,1.1,10,ppA_both,00:18:00.738,1080738,00:18:00.818,1080818,80,R2,2.5,10,ppB_right,13,1,A,B,0,0,0,0,0,2,1,0,0,0,0,121,121,607409.5,607739.5,330.0,1080613.0,1080943.0,330.0,330.0,both
pair13,226,0.7315331220827466,0.7315331220827466,1.0981418159790488,1.1552275692617189,1.0354678674281501,R1-R2,10,,10C,10C,,H0P0S0M1R1,00:10:02.420,602420,00:10:02.741,602741,321,R1,1.1,10,ppA_right,00:18:03.037,1083037,00:18:03.342,1083342,305,R2,2.5,10,ppB_left,13,1,A,B,0,0,0,1,1,1,1,1,2,3,1,16,16,602415.5,602745.5,330.0,1083024.5,1083354.5,330.0,330.0,right_left
pair13,227,0.8992211393875508,0.8391487335174331,0.9592935452576684,0.7636789834209489,1.0744158864384545,R1-R2,11,11D,11D,11D,11D,H1P1S0M0R0,00:18:11.782,1091782,00:18:11.861,1091861,79,R2,2.6,11,ppA_both,00:04:08.253,248253,00:04:09.213,249213,960,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-881,881,1091656.5,1091986.5,330.0,248253.0,249213.0,960.0,330.0,both
pair13,228,0.883603855390733,0.7161572995679782,1.0510504112134877,0.6925382828111101,1.1996866093240937,R1-R2,11,11D,11D,11D,,H0P1S1M0R0,00:18:11.782,1091782,00:18:11.861,1091861,79,R2,2.6,11,ppA_both,00:04:20.973,260973,00:04:21.133,261133,160,R1,1.7,11,ppB_left,13,1,B,A,0,1,1,0,0,2,1,0,2,2,1,-81,81,1091656.5,1091986.5,330.0,260888.0,261218.0,330.0,330.0,both
pair13,229,0.9215900597658975,0.7890591718968504,1.0541209476349447,0.8391326264599774,1.0885351400240497,R1-R2,11,11D,11D,11D,11D,H1P1S0M0R0,00:18:11.782,1091782,00:18:11.861,1091861,79,R2,2.6,11,ppA_both,00:04:52.502,292502,00:04:53.662,293662,1160,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-1081,1081,1091656.5,1091986.5,330.0,292502.0,293662.0,1160.0,330.0,both
pair13,230,0.9560595090771571,1.0338099072570592,0.8783091108972549,1.0749704123642358,1.0059334782027316,R1-R2,11,11D,11D,11D,11D,H1P1S0M0R0,00:18:11.782,1091782,00:18:11.861,1091861,79,R2,2.6,11,ppA_both,00:05:23.206,323206,00:05:23.566,323566,360,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-281,281,1091656.5,1091986.5,330.0,323206.0,323566.0,360.0,330.0,both
pair13,231,0.8852940033421529,0.841075954680175,0.9295120520041308,0.8710598103054117,1.036082415963316,R1-R2,11,11D,11D,11D,11D,H1P1S0M0R0,00:18:11.782,1091782,00:18:11.861,1091861,79,R2,2.6,11,ppA_both,00:05:25.099,325099,00:05:25.475,325475,376,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-297,297,1091656.5,1091986.5,330.0,325099.0,325475.0,376.0,330.0,both
pair13,232,0.8672355115564678,0.7854916747897186,0.9489793483232172,0.7010135739476516,0.9675001359011548,R1-R2,11,11D,11D,,11D,H0P1S0M0R0,00:18:11.782,1091782,00:18:11.861,1091861,79,R2,2.6,11,ppA_both,00:05:26.006,326006,00:05:26.550,326550,544,R1,1.7,11,ppB_right,13,1,B,A,0,1,0,0,0,2,1,0,1,1,0,-465,465,1091656.5,1091986.5,330.0,326006.0,326550.0,544.0,330.0,both
pair13,233,0.8364331252343986,0.8364331252343986,1.063886591540492,0.8004811439564558,1.1765931723007796,R1-R2,11,,11A,11A,,H0P0S0M1R1,00:18:13.287,1093287,00:18:13.376,1093376,89,R2,2.6,11,ppA_right,00:04:19.757,259757,00:04:19.917,259917,160,R1,1.7,11,ppB_left,13,1,B,A,0,0,0,1,1,1,1,1,2,3,1,-71,71,1093166.5,1093496.5,330.0,259672.0,260002.0,330.0,330.0,right_left
pair13,234,0.9914715029635566,1.081900224482152,0.9010427814449611,1.0169804399622364,0.9837518073166013,R1-R2,11,11C,11C,11C,11C,H1P1S0M0R0,00:18:18.740,1098740,00:18:19.137,1099137,397,R2,2.6,11,ppA_both,00:04:27.005,267005,00:04:27.755,267755,750,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,-353,353,1098740.0,1099137.0,397.0,267005.0,267755.0,750.0,397.0,both
pair13,235,0.9270788324978492,1.0260778836971503,0.8280797812985482,0.9032854215507498,0.9514426789926805,R1-R2,11,11C,11C,11C,11C,H1P1S0M0R0,00:18:18.740,1098740,00:18:19.137,1099137,397,R2,2.6,11,ppA_both,00:04:28.250,268250,00:04:28.610,268610,360,R1,1.7,11,ppB_both,13,1,B,A,1,1,0,0,0,2,2,1,2,2,0,37,37,1098740.0,1099137.0,397.0,268250.0,268610.0,360.0,360.0,both
pair13,236,1.1136868636639712,1.0355860988453733,1.191787628482569,1.0250054880871795,1.1880636029709557,R1-R2,11,11C,11C,11C,,H0P1S0M0R1,00:18:18.740,1098740,00:18:19.137,1099137,397,R2,2.6,11,ppA_both,00:04:33.861,273861,00:04:34.208,274208,347,R1,1.7,11,ppB_left,13,1,B,A,0,1,0,0,1,2,1,0,2,2,0,50,50,1098740.0,1099137.0,397.0,273861.0,274208.0,347.0,347.0,both
