matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
1439,ex3_ch3_g4_to_give_a_haircut_NA_TI_C_38,chain3,4,to give a haircut,,Transmission + Interaction,C_38,act,"1hScissors-Hair,1hScissors-Hair,2hScissors,2hStroke,2hScissors",5.0,2.0,6.223464,testing,1.0
1440,ex3_ch3_g4_microphone_NA_TI_C_38,chain3,4,microphone,,Transmission + Interaction,C_38,obj,"1hMic,Sing",2.0,0.0,2.622967,testing,1.0
1441,ex3_ch3_g4_darkroom_NA_TI_C_38,chain3,4,darkroom,,Transmission + Interaction,C_38,loc,"1hPalmSee,2hScull,1hPalmSee,2hScull",4.0,2.0,5.229999,testing,1.0
1442,ex3_ch3_g4_hairdresser_NA_TI_C_38,chain3,4,hairdresser,,Transmission + Interaction,C_38,person,"1hPoint-Self,2hScissors,2hStroke<repeated>,2hScissors",4.0,1.0,4.478816,testing,1.0
1443,ex3_ch3_g4_camera_NA_TI_C_38,chain3,4,camera,,Transmission + Interaction,C_38,obj,"2hDrawLine,2hCamera-Shape,2hLens",3.0,0.0,4.50598,testing,1.0
1444,ex3_ch3_g4_vicar_NA_TI_C_38,chain3,4,vicar,,Transmission + Interaction,C_38,person,"2hPray,1hPoint-Self,2hPray,1hCollar-Point",4.0,1.0,4.831108,testing,1.0
1445,ex3_ch3_g4_to_make_an_arrest_NA_TI_C_38,chain3,4,to make an arrest,,Transmission + Interaction,C_38,act,"2hGun,2hRun,2hWrists-Together,2hCircleWrist,2hCircleWrist,2hRun",6.0,2.0,5.727888,testing,1.0
1446,ex3_ch3_g5_to_preach_NA_TI_C_39,chain3,5,to preach,,Transmission + Interaction,C_39,act,"2hPray,1hSing,1hSing,2hPray,1hSing,1hSing,2hPray,1hSing,1hSing",9.0,7.0,16.272543,testing,1.0
1447,ex3_ch3_g5_bible_NA_TI_C_39,chain3,5,bible,,Transmission + Interaction,C_39,obj,"2hPray,2hOpenBook,2hPoint-Read,2hOpenBook,2hPray,2hOpenBook",6.0,3.0,6.432231,testing,1.0
1448,ex3_ch3_g5_church_NA_TI_C_39,chain3,5,church,,Transmission + Interaction,C_39,loc,"2hPointBox,2hPray,1hSing,1hSing,2hPointBox",5.0,2.0,8.905694,testing,1.0
1449,ex3_ch3_g5_chef_NA_TI_C_39,chain3,5,chef,,Transmission + Interaction,C_39,person,"1hPanShake,1hShake,1hShake,1hPoint-Self,1hPanShake,1hShake",6.0,3.0,6.879618,testing,0.0
1450,ex3_ch3_g5_frying_pan_NA_TI_C_39,chain3,5,frying pan,,Transmission + Interaction,C_39,obj,1hPanShake,1.0,0.0,4.175189,testing,1.0
1451,ex3_ch3_g5_to_cook_NA_TI_C_39,chain3,5,to cook,,Transmission + Interaction,C_39,act,"1hPanShake,1hShake,1hShake,1hPanShake,2hLift,Eat",6.0,2.0,6.856656,testing,1.0
1452,ex3_ch3_g5_singer_NA_TI_C_39,chain3,5,singer,,Transmission + Interaction,C_39,person,"1hSing,1hSing,1hMic,Sing,1hPoint-Self,1hSing,1hSing,1hMic,Sing",9.0,4.0,5.845351,testing,1.0
1453,ex3_ch3_g5_handcuffs_NA_TI_C_39,chain3,5,handcuffs,,Transmission + Interaction,C_39,obj,"2hCircleWrist,2hCircleWrist,2hWrists-Together,2hCircleWrist,2hCircleWrist,1hPoint<obj>,2hCircleWrist",7.0,4.0,6.98892,testing,0.0
1454,ex3_ch3_g5_hairdresser_NA_TI_C_39,chain3,5,hairdresser,,Transmission + Interaction,C_39,person,"1hPoint-Self,2hFlatPalms,1hScissors,1hFlatPalms,1hScissors,1hPoint-Self",6.0,2.0,6.648085,testing,1.0
1455,ex3_ch3_g5_police_officer_NA_TI_C_39,chain3,5,police officer,,Transmission + Interaction,C_39,person,"2hCircleWrist,2hCircleWrist,1hPoint-Self,2hWrists-Together,2hCircleWrist,2hCircleWrist,2hWrists-Together",7.0,4.0,5.693127,testing,1.0
1456,ex3_ch3_g5_hair_salon_NA_TI_C_39,chain3,5,hair salon,,Transmission + Interaction,C_39,loc,"2hPointBox,1hFlatPalms,1hScissors,1hScissors",4.0,1.0,6.502267,testing,1.0
1457,ex3_ch3_g5_to_make_an_arrest_NA_TI_C_39,chain3,5,to make an arrest,,Transmission + Interaction,C_39,act,"2hCircleWrist,2hCircleWrist,2hWrists-Together,2hCircleWrist,2hCircleWrist",5.0,3.0,5.931173,testing,1.0
1458,ex3_ch3_g5_prison_NA_TI_C_39,chain3,5,prison,,Transmission + Interaction,C_39,loc,"2hPointBox,2hCircleWrist,2hCircleWrist,2hWrists-Together,2hPointBox,2hCircleWrist,2hCircleWrist,2hWrists-Together",8.0,5.0,10.7199,testing,1.0
1459,ex3_ch3_g5_scissors_NA_TI_C_39,chain3,5,scissors,,Transmission + Interaction,C_39,obj,"1hScissors,1hPalmsDown",2.0,0.0,4.281637,testing,1.0
1460,ex3_ch3_g5_restaurant_NA_TI_C_39,chain3,5,restaurant,,Transmission + Interaction,C_39,loc,"2hSurface,2hSurface,2hDine,2hSurface,2hSurface",5.0,3.0,10.08353,testing,1.0
1461,ex3_ch3_g5_vicar_NA_TI_C_39,chain3,5,vicar,,Transmission + Interaction,C_39,person,"2hPray,1hPoint-Self,1hCollar-Point,2hPray",4.0,1.0,5.272545,testing,1.0
1462,ex3_ch3_g5_to_sing_NA_TI_C_39,chain3,5,to sing,,Transmission + Interaction,C_39,act,"1hMic,Sing,1hSing,1hSing,1hMic,Sing,1hMic,Sing,1hSing,1hSing,1hMic,Sing",12.0,6.0,7.810554,testing,1.0
1463,ex3_ch3_g5_microphone_NA_TI_C_39,chain3,5,microphone,,Transmission + Interaction,C_39,obj,"1hMic,1hMic,1hMic,1hMic",4.0,3.0,8.231794,testing,0.0
1464,ex3_ch3_g5_camera_NA_TI_C_39,chain3,5,camera,,Transmission + Interaction,C_39,obj,"2hCamera,2hLens,2hCamera-Shape,1hPoint<obj>,2hCamera-Shape",5.0,2.0,5.939392,testing,1.0
1465,ex3_ch3_g5_to_take_a_photo_NA_TI_C_39,chain3,5,to take a photo,,Transmission + Interaction,C_39,act,"2hCamera,2hLens,2hCamera,2hLens,2hCamera",5.0,3.0,9.16679,testing,1.0
1466,ex3_ch3_g5_darkroom_NA_TI_C_39,chain3,5,darkroom,,Transmission + Interaction,C_39,loc,,,,4.174547,testing,1.0
1467,ex3_ch3_g5_photographer_NA_TI_C_39,chain3,5,photographer,,Transmission + Interaction,C_39,person,"2hCamera,1hPoint-Self,2hCamera,2hLens",4.0,1.0,4.175517,testing,1.0
1468,ex3_ch3_g5_concert_hall_NA_TI_C_39,chain3,5,concert hall,,Transmission + Interaction,C_39,loc,"2hPointBox,2hViolin",2.0,0.0,4.609826,testing,1.0
1469,ex3_ch3_g5_to_give_a_haircut_NA_TI_C_39,chain3,5,to give a haircut,,Transmission + Interaction,C_39,act,"1hCollar,1hFlatPalms,1hScissors,1hFlatPalms,1hScissors,1hFlatPalms,1hScissors",7.0,4.0,10.820128,testing,0.0
1470,ex3_ch3_g5_camera_NA_TI_C_40,chain3,5,camera,,Transmission + Interaction,C_40,obj,"2hCamera,2hLens,2hCamera,2hCamera-Shape,1hPoint<obj>,2hCamera-Shape,2hCamera,2hLens",8.0,5.0,10.541108,testing,1.0
1471,ex3_ch3_g5_restaurant_NA_TI_C_40,chain3,5,restaurant,,Transmission + Interaction,C_40,loc,"2hScull<repeated>,2hDine,2hScull",3.0,1.0,4.582423,testing,1.0
1472,ex3_ch3_g5_to_preach_NA_TI_C_40,chain3,5,to preach,,Transmission + Interaction,C_40,act,"2hPray,1hSing,1hSing,2hPray,1hPoint-Self,2hPray,1hSing",7.0,4.0,7.363268,testing,1.0
1473,ex3_ch3_g5_handcuffs_NA_TI_C_40,chain3,5,handcuffs,,Transmission + Interaction,C_40,obj,"2hGun,2hRun,2hCircleWrist,2hCircleWrist,2hWrists-Together,2hWrists-Together",6.0,2.0,5.871163,testing,0.0
1474,ex3_ch3_g5_photographer_NA_TI_C_40,chain3,5,photographer,,Transmission + Interaction,C_40,person,"2hCamera,2hLens,1hPoint-Self,2hLens,2hCamera",5.0,2.0,5.447778,testing,1.0
1475,ex3_ch3_g5_vicar_NA_TI_C_40,chain3,5,vicar,,Transmission + Interaction,C_40,person,"2hPray,1hCollar-Point,1hPoint-Self,2hPray",4.0,1.0,3.887195,testing,1.0
1476,ex3_ch3_g5_scissors_NA_TI_C_40,chain3,5,scissors,,Transmission + Interaction,C_40,obj,"1hScissors,1hPalmtoFist",2.0,0.0,2.66432,testing,1.0
1477,ex3_ch3_g5_frying_pan_NA_TI_C_40,chain3,5,frying pan,,Transmission + Interaction,C_40,obj,1hPanShake,1.0,0.0,2.97511,testing,1.0
1478,ex3_ch3_g5_to_take_a_photo_NA_TI_C_40,chain3,5,to take a photo,,Transmission + Interaction,C_40,act,"2hCamera,2hLens,2hCamera",3.0,1.0,8.316133,testing,1.0
1479,ex3_ch3_g5_church_NA_TI_C_40,chain3,5,church,,Transmission + Interaction,C_40,loc,"2hPointBox,2hPray",2.0,0.0,4.616341,testing,1.0
1480,ex3_ch3_g5_to_sing_NA_TI_C_40,chain3,5,to sing,,Transmission + Interaction,C_40,act,"1hSing,1hSing,1hMic,Sing",4.0,1.0,4.627338,testing,1.0
1481,ex3_ch3_g5_to_make_an_arrest_NA_TI_C_40,chain3,5,to make an arrest,,Transmission + Interaction,C_40,act,"2hGun,2hRun,2hCircleWrist,2hCircleWrist,2hWrists-Together,2hWrists-Together",6.0,2.0,6.690574,testing,1.0
1482,ex3_ch3_g5_to_cook_NA_TI_C_40,chain3,5,to cook,,Transmission + Interaction,C_40,act,"1hPanShake,1hShake,1hShake",3.0,1.0,3.239327,testing,1.0
1483,ex3_ch3_g5_prison_NA_TI_C_40,chain3,5,prison,,Transmission + Interaction,C_40,loc,"2hPointBox,2hCircleWrist,2hCircleWrist,2hWrists-Together",4.0,1.0,5.472231,testing,1.0
1484,ex3_ch3_g5_concert_hall_NA_TI_C_40,chain3,5,concert hall,,Transmission + Interaction,C_40,loc,"2hPointBox,1hSing,1hSing,1hSing,2hViolin",5.0,2.0,7.28365,testing,1.0
1485,ex3_ch3_g5_chef_NA_TI_C_40,chain3,5,chef,,Transmission + Interaction,C_40,person,"1hPanShake,1hPoint-Self,1hPanShake,1hShake,1hShake",5.0,2.0,4.6141,testing,1.0
1486,ex3_ch3_g5_darkroom_NA_TI_C_40,chain3,5,darkroom,,Transmission + Interaction,C_40,loc,"2hPointBox,2hCamera,2hPointBox,2hCamera,2hLens,2hPointBox",6.0,3.0,24.878474,testing,0.0
1487,ex3_ch3_g5_police_officer_NA_TI_C_40,chain3,5,police officer,,Transmission + Interaction,C_40,person,"2hRun,2hCircleWrist,2hCircleWrist,1hPoint-Self,2hCircleWrist,2hCircleWrist",6.0,3.0,6.029804,testing,1.0
1488,ex3_ch3_g5_singer_NA_TI_C_40,chain3,5,singer,,Transmission + Interaction,C_40,person,"1hSing,1hSing,1hPoint-Self,1hMic",4.0,1.0,3.785473,testing,1.0
1489,ex3_ch3_g5_bible_NA_TI_C_40,chain3,5,bible,,Transmission + Interaction,C_40,obj,"2hPray,2hOpenBook,2hPoint-Read,2hOpenBook<emph>",4.0,1.0,4.688207,testing,1.0
1490,ex3_ch3_g5_hairdresser_NA_TI_C_40,chain3,5,hairdresser,,Transmission + Interaction,C_40,person,"1hScissors,2hStroke<repeated>,1hPoint-Self,1hScissors",4.0,1.0,5.373304,testing,1.0
1491,ex3_ch3_g5_microphone_NA_TI_C_40,chain3,5,microphone,,Transmission + Interaction,C_40,obj,"1hMic<emph>,Sing",2.0,0.0,6.432947,testing,1.0
1492,ex3_ch3_g5_hair_salon_NA_TI_C_40,chain3,5,hair salon,,Transmission + Interaction,C_40,loc,"2hPointBox,1hScissors,1hScissors",3.0,1.0,4.123601,testing,1.0
1493,ex3_ch3_g5_to_give_a_haircut_NA_TI_C_40,chain3,5,to give a haircut,,Transmission + Interaction,C_40,act,"1hScissors,2hStroke<repeated>,1hScissors",3.0,1.0,4.988051,testing,1.0
1494,ex3_ch4_g0_to_preach_B_TI_s32,chain4,0,to preach,B,Transmission + Interaction,s32,act,"2hTell,all*2",2.0,0.0,,testing,
1495,ex3_ch4_g0_hair_salon_A_TI_s18,chain4,0,hair salon,A,Transmission + Interaction,s18,loc,"2hPatHair,2hScissors-HoldHair<left,repeated>,2hPatHair",4.0,1.0,,testing,
1496,ex3_ch4_g0_camera_A_TI_s11,chain4,0,camera,A,Transmission + Interaction,s11,obj,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
1497,ex3_ch4_g0_frying_pan_B_TI_s27,chain4,0,frying pan,B,Transmission + Interaction,s27,obj,1hHoldPan<shake>,1.0,0.0,,testing,
1498,ex3_ch4_g0_handcuffs_A_TI_s23,chain4,0,handcuffs,A,Transmission + Interaction,s23,obj,2hFists.wristsX<hold>,1.0,0.0,,testing,
1499,ex3_ch4_g0_hairdresser_A_TI_s17,chain4,0,hairdresser,A,Transmission + Interaction,s17,person,"1hScissors-Hair<left,repeated>,1hScissors-Hair<beard>,1hScissors-Hair<right>",4.0,2.0,,testing,
1500,ex3_ch4_g0_microphone_B_TI_s39,chain4,0,microphone,B,Transmission + Interaction,s39,obj,"Sing+2hMicrophone<hold>,2hMicrophone.Outline,Sing+2hMicrophone<hold>",3.0,2.0,,testing,
1501,ex3_ch4_g0_to_cook_B_TI_s28,chain4,0,to cook,B,Transmission + Interaction,s28,act,"1hHoldPan<leftcentre>,(1hHoldPan,1hFlame),1hPour<right>,1hPour<left>",5.0,2.0,,testing,
1502,ex3_ch4_g0_singer_B_TI_s37,chain4,0,singer,B,Transmission + Interaction,s37,person,1hSing,1.0,0.0,,testing,
1503,ex3_ch4_g0_scissors_B_TI_s43,chain4,0,scissors,B,Transmission + Interaction,s43,obj,"1hScissors<rightleft>,1hScissors<hold>",2.0,1.0,,testing,
1504,ex3_ch4_g0_prison_A_TI_s22,chain4,0,prison,A,Transmission + Interaction,s22,loc,"1hPalm<rightleft>,2hHoldBars,look,2hHoldBars<shake>",4.0,1.0,,testing,
1505,ex3_ch4_g0_to_sing_B_TI_s40,chain4,0,to sing,B,Transmission + Interaction,s40,act,"Sing,1hSing,(1hPalm,1hPoint<read>),1hSing",5.0,1.0,,testing,
1506,ex3_ch4_g0_police_officer_A_TI_s21,chain4,0,police officer,A,Transmission + Interaction,s21,person,"Frown+1hPoint.Knock<right>,1hBadge<left>, 1hPoint.Knock<right>,2hHat,1hKnock<right>,1hFist",6.0,1.0,,testing,
1507,ex3_ch4_g0_restaurant_A_TI_s2,chain4,0,restaurant,A,Transmission + Interaction,s2,loc,"Chat+1hDine,look<left>+1hChat",2.0,0.0,,testing,
1508,ex3_ch4_g0_to_take_a_photo_A_TI_s12,chain4,0,to take a photo,A,Transmission + Interaction,s12,act,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
1509,ex3_ch4_g0_church_B_TI_s30,chain4,0,church,B,Transmission + Interaction,s30,loc,"1hOpenDoor+look,2hPray,1hCross,2hPray",4.0,1.0,,testing,
1510,ex3_ch4_g0_photographer_B_TI_s33,chain4,0,photographer,B,Transmission + Interaction,s33,person,"Wink+2hCamera<symm,1Press>",2.0,0.0,,testing,
1511,ex3_ch4_g0_bible_A_TI_s7,chain4,0,bible,A,Transmission + Interaction,s7,obj,"2hOpenBook,2hCross,2hOpenBook",3.0,1.0,,testing,
1512,ex3_ch4_g1_to_preach_NA_TI_C_41,chain4,1,to preach,,Transmission + Interaction,C_41,act,"2hProc,2hProc",2.0,1.0,4.703251,testing,0.0
1513,ex3_ch4_g1_hair_salon_NA_TI_C_41,chain4,1,hair salon,,Transmission + Interaction,C_41,loc,"2hScissors-Hair,2hStrokeHair,2hScissors-Hair,2hScissors-Hair",4.0,2.0,8.250063,testing,0.0
1514,ex3_ch4_g1_darkroom_NA_TI_C_41,chain4,1,darkroom,,Transmission + Interaction,C_41,loc,"1hOpenDoor,EyesClosed<repeated>,2hWhere",3.0,0.0,6.450399,testing,1.0
1515,ex3_ch4_g1_camera_NA_TI_C_41,chain4,1,camera,,Transmission + Interaction,C_41,obj,2hCamera,1.0,0.0,3.929932,testing,0.0
1516,ex3_ch4_g1_frying_pan_NA_TI_C_41,chain4,1,frying pan,,Transmission + Interaction,C_41,obj,"1hPanShake,1hToss,1hPanShake",3.0,1.0,5.96085,testing,1.0
1517,ex3_ch4_g1_handcuffs_NA_TI_C_41,chain4,1,handcuffs,,Transmission + Interaction,C_41,obj,2hWristsX<rotate>,1.0,0.0,4.834474,testing,1.0
1518,ex3_ch4_g1_hairdresser_NA_TI_C_41,chain4,1,hairdresser,,Transmission + Interaction,C_41,person,"1hPoint-Self,2hScissors-Hair,2hScissors-Hair,2hScissors-Hair",4.0,2.0,7.552414,testing,0.0
1519,ex3_ch4_g1_microphone_NA_TI_C_41,chain4,1,microphone,,Transmission + Interaction,C_41,obj,"1hMic,Sing,1hPoint<obj>,1hMic,Sing",5.0,1.0,4.990364,testing,1.0
1520,ex3_ch4_g1_to_cook_NA_TI_C_41,chain4,1,to cook,,Transmission + Interaction,C_41,act,"1hPutPan,2hFlame-HoldPan,2hShake-HoldPan,1hShake,1hShake",5.0,1.0,6.473929,testing,1.0
1521,ex3_ch4_g1_singer_NA_TI_C_41,chain4,1,singer,,Transmission + Interaction,C_41,person,"1hPoint-Self,Sing,1hSing,2hPoint-Self",4.0,0.0,5.905339,testing,1.0
1522,ex3_ch4_g1_scissors_NA_TI_C_41,chain4,1,scissors,,Transmission + Interaction,C_41,obj,1hScissors,1.0,0.0,3.210067,testing,1.0
1523,ex3_ch4_g1_prison_NA_TI_C_41,chain4,1,prison,,Transmission + Interaction,C_41,loc,"1hPull,1hHoldBars,1hHoldBars,2hShakeBars",4.0,1.0,5.895039,testing,1.0
1524,ex3_ch4_g1_chef_NA_TI_C_41,chain4,1,chef,,Transmission + Interaction,C_41,person,"1hPoint-Self,2hHat-Outline,1hPutPan,2hShake-HoldPan",4.0,0.0,5.8555,testing,1.0
1525,ex3_ch4_g1_to_sing_NA_TI_C_41,chain4,1,to sing,,Transmission + Interaction,C_41,act,"1hSing,2hOpenBook,2hSing",3.0,0.0,5.444739,testing,1.0
1526,ex3_ch4_g1_vicar_NA_TI_C_41,chain4,1,vicar,,Transmission + Interaction,C_41,person,"1hPoint-Self,1hCross,2hOpenBook,Talk",4.0,0.0,8.658904,testing,0.0
1527,ex3_ch4_g1_police_officer_NA_TI_C_41,chain4,1,police officer,,Transmission + Interaction,C_41,person,"Talk,2hHat-Outline,1hKnock,Talk,1hKnock,2hWristsX",6.0,1.0,9.97615,testing,1.0
1528,ex3_ch4_g1_restaurant_NA_TI_C_41,chain4,1,restaurant,,Transmission + Interaction,C_41,loc,"2hOpenBook,2hDine,Look<r>,1hWave,1hDine",5.0,0.0,5.84131,testing,1.0
1529,ex3_ch4_g1_to_give_a_haircut_NA_TI_C_41,chain4,1,to give a haircut,,Transmission + Interaction,C_41,act,"1hPoint-Self,1hPoint<out>,1hPull<in>,2hScissors-Hair,2hScissors-Hair,1hPoint-Self",6.0,3.0,6.173045,testing,1.0
1530,ex3_ch4_g1_concert_hall_NA_TI_C_41,chain4,1,concert hall,,Transmission + Interaction,C_41,loc,"1hOpenDoor,Sing,1hMic,1hSing,1hSing",5.0,1.0,5.253661,testing,1.0
1531,ex3_ch4_g1_to_take_a_photo_NA_TI_C_41,chain4,1,to take a photo,,Transmission + Interaction,C_41,act,"2hPickUp,2hCamera,2hPutDown",3.0,0.0,5.079778,testing,0.0
1532,ex3_ch4_g1_to_make_an_arrest_NA_TI_C_41,chain4,1,to make an arrest,,Transmission + Interaction,C_41,act,"Talk,1hPoint<out>,2hRun,1hPoint<out>,2hWristsX<rotate>",5.0,1.0,7.846185,testing,0.0
1533,ex3_ch4_g1_church_NA_TI_C_41,chain4,1,church,,Transmission + Interaction,C_41,loc,"1hOpenDoor,Look,Talk,1hCross,2hPray",5.0,0.0,7.681112,testing,1.0
1534,ex3_ch4_g1_photographer_NA_TI_C_41,chain4,1,photographer,,Transmission + Interaction,C_41,person,"2hPickUp,1hDirect,1hDirect,1hWave,1hPoint-Self,2hCamera",6.0,1.0,8.11739,testing,1.0
1535,ex3_ch4_g1_bible_NA_TI_C_41,chain4,1,bible,,Transmission + Interaction,C_41,obj,"2hPickUp,2hOpenBook,2hOpenBook,1hCross,2hPray,2hOpenBook,2hCross",7.0,2.0,9.861326,testing,1.0
1536,ex3_ch4_g1_darkroom_NA_TI_C_42,chain4,1,darkroom,,Transmission + Interaction,C_42,loc,"2hCoverEyes,2hFeel<repeated>,2hCoverEyes",3.0,1.0,12.745488,testing,1.0
1537,ex3_ch4_g1_concert_hall_NA_TI_C_42,chain4,1,concert hall,,Transmission + Interaction,C_42,loc,"1hOpenDoor,2hOpenBook,1hSing,2hSing",4.0,0.0,11.126873,testing,1.0
1538,ex3_ch4_g1_chef_NA_TI_C_42,chain4,1,chef,,Transmission + Interaction,C_42,person,"1hPoint-Self,2hHat,2hPanShake,2hShake-HoldPan,2hPanShake,2hShake-HoldPan,2hHat-Outline",7.0,3.0,14.404746,testing,1.0
1539,ex3_ch4_g1_hairdresser_NA_TI_C_42,chain4,1,hairdresser,,Transmission + Interaction,C_42,person,"2hStrokeHair,2hScissors-Hair,2hPoint-Self,2hScissors-Hair",4.0,1.0,10.040429,testing,1.0
1540,ex3_ch4_g1_camera_NA_TI_C_42,chain4,1,camera,,Transmission + Interaction,C_42,obj,"2hCamera,1hPoint<obj>,2hSphere,2hCamera",4.0,1.0,6.217833,testing,1.0
1541,ex3_ch4_g1_singer_NA_TI_C_42,chain4,1,singer,,Transmission + Interaction,C_42,person,"1hPoint-Self,2hOpenBook,1hSing,1hSing,2hOpenBook,Sing",6.0,2.0,10.320364,testing,1.0
1542,ex3_ch4_g1_handcuffs_NA_TI_C_42,chain4,1,handcuffs,,Transmission + Interaction,C_42,obj,2hWristsX,1.0,0.0,5.962144,testing,1.0
1543,ex3_ch4_g1_church_NA_TI_C_42,chain4,1,church,,Transmission + Interaction,C_42,loc,"1hOpenDoor,Look,Talk,2hPray",4.0,0.0,7.713635,testing,1.0
1544,ex3_ch4_g1_to_take_a_photo_NA_TI_C_42,chain4,1,to take a photo,,Transmission + Interaction,C_42,act,"1hPickUp,2hCamera,2hPutDown",3.0,0.0,7.324286,testing,1.0
1545,ex3_ch4_g1_to_sing_NA_TI_C_42,chain4,1,to sing,,Transmission + Interaction,C_42,act,"2hSing,2hOpenBook,2hSing",3.0,1.0,6.348322,testing,1.0
1546,ex3_ch4_g1_vicar_NA_TI_C_42,chain4,1,vicar,,Transmission + Interaction,C_42,person,"2hProc,2hOpenBook,Talk,2hPoint-Self,2hOpenBook",5.0,1.0,10.264021,testing,1.0
1547,ex3_ch4_g1_scissors_NA_TI_C_42,chain4,1,scissors,,Transmission + Interaction,C_42,obj,1hScissors,1.0,0.0,6.008631,testing,1.0
1548,ex3_ch4_g1_bible_NA_TI_C_42,chain4,1,bible,,Transmission + Interaction,C_42,obj,"2hOpenBook,2hCross,2hOpenBook",3.0,1.0,5.294342,testing,1.0
1549,ex3_ch4_g1_to_cook_NA_TI_C_42,chain4,1,to cook,,Transmission + Interaction,C_42,act,"1hPanShake,2hShake-HoldPan,2hPanShake,2hShake-HoldPan,2hPanShake",5.0,2.0,7.119524,testing,0.0
1550,ex3_ch4_g1_to_make_an_arrest_NA_TI_C_42,chain4,1,to make an arrest,,Transmission + Interaction,C_42,act,"2hWristsX,1hPoint-Self,ShakeHead,2hNo,1hPoint<out>,2hWristsX",6.0,2.0,10.90531,testing,1.0
1551,ex3_ch4_g1_police_officer_NA_TI_C_42,chain4,1,police officer,,Transmission + Interaction,C_42,person,"2hHat,2hWalk,2hWristsX,2hWalk,2hHat,2hWristsX",6.0,3.0,13.58308,testing,1.0
1552,ex3_ch4_g1_microphone_NA_TI_C_42,chain4,1,microphone,,Transmission + Interaction,C_42,obj,"2hMic,Sing,2hMic-Outline,2hMic,Sing",5.0,2.0,6.012683,testing,1.0
1553,ex3_ch4_g1_to_give_a_haircut_NA_TI_C_42,chain4,1,to give a haircut,,Transmission + Interaction,C_42,act,"1hPalmChest,1hGive,2hScissors-Hair,2hScissors-Hair,2hPoint<out>,1hPalmChest,2hGive,2hScissors-Hair",8.0,3.0,9.302775,testing,1.0
1554,ex3_ch4_g1_restaurant_NA_TI_C_42,chain4,1,restaurant,,Transmission + Interaction,C_42,loc,"1hDine,1hWave,1hDine",3.0,1.0,5.860089,testing,1.0
1555,ex3_ch4_g1_to_preach_NA_TI_C_42,chain4,1,to preach,,Transmission + Interaction,C_42,act,"2hEat,2hOpenBook,2hProc,2hOpenBook,Talk",5.0,1.0,7.419238,testing,1.0
1556,ex3_ch4_g1_hair_salon_NA_TI_C_42,chain4,1,hair salon,,Transmission + Interaction,C_42,loc,"1hOpenDoor,1hWave,2hScissors-Hair,2hScissors-Hair",4.0,1.0,8.883425,testing,1.0
1557,ex3_ch4_g1_frying_pan_NA_TI_C_42,chain4,1,frying pan,,Transmission + Interaction,C_42,obj,"2hPanShake,2hToss,2hPanShake,2hToss<repeated>",4.0,2.0,6.094816,testing,1.0
1558,ex3_ch4_g1_prison_NA_TI_C_42,chain4,1,prison,,Transmission + Interaction,C_42,loc,"1hFeel,1hFeel,2hHoldBars,2hShakeBars",4.0,1.0,6.012561,testing,1.0
1559,ex3_ch4_g1_photographer_NA_TI_C_42,chain4,1,photographer,,Transmission + Interaction,C_42,person,"1hPalmChest,1hPoint-Self,2hCamera,2hPoint-Self",4.0,0.0,5.246296,testing,1.0
1560,ex3_ch4_g2_handcuffs_NA_TI_C_44,chain4,2,handcuffs,,Transmission + Interaction,C_44,obj,2hWristsX,1.0,0.0,6.850673,testing,1.0
1561,ex3_ch4_g2_to_make_an_arrest_NA_TI_C_44,chain4,2,to make an arrest,,Transmission + Interaction,C_44,act,"2hWristsX,1hPoint-Self,1hNo,1hPoint-Self,1hNo,2hWristsX,1hPoint<out>,2hWristsX",8.0,5.0,10.380424,testing,1.0
1562,ex3_ch4_g2_to_give_a_haircut_NA_TI_C_44,chain4,2,to give a haircut,,Transmission + Interaction,C_44,act,"2hPalmChest,2hGive,2hScissors-Hair,2hScissors-Hair,2hPalmChest,2hGive,1hNo,1hPoint-Self,2hPalmChest,2hGive,2hScissors-Hair",11.0,6.0,12.849444,testing,1.0
1563,ex3_ch4_g2_to_sing_NA_TI_C_44,chain4,2,to sing,,Transmission + Interaction,C_44,act,"2hOpenBook,Sing,1hSing",3.0,0.0,8.345747,testing,1.0
1564,ex3_ch4_g2_frying_pan_NA_TI_C_44,chain4,2,frying pan,,Transmission + Interaction,C_44,obj,"2hPanShake,2hPan-Outline,1hPoint<obj>,2hPanShake,2hPanShake,2hShake-HoldPan,2hPanShake,2hPan-Outline",8.0,4.0,12.572187,testing,1.0
1565,ex3_ch4_g2_to_cook_NA_TI_C_44,chain4,2,to cook,,Transmission + Interaction,C_44,act,"2hPanShake,2hShake-HoldPan,2hShake-HoldPan,2hPanShake,2hPanShake",5.0,3.0,9.655211,testing,1.0
1566,ex3_ch4_g2_vicar_NA_TI_C_44,chain4,2,vicar,,Transmission + Interaction,C_44,person,"1hPoint-Self,2hPinch-Space,2hOpenBook,Talk,2hFingerCross",5.0,0.0,17.02307,testing,1.0
1567,ex3_ch4_g2_concert_hall_NA_TI_C_44,chain4,2,concert hall,,Transmission + Interaction,C_44,loc,"2hPalmsTogether,1hMovePalms,2hOpenBook,1hSing,1hSing,2hBuilding-Outline,2hFeel,1hPalmsUp,2hOpenBook,1hSing",10.0,3.0,16.045402,testing,1.0
