matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
2539,ex2_ch5_g3_police_officer_B_IO,chain5,3,police officer,B,Interaction only,dyad10,person,"1hKnock<right>,1hBadge<left>,1hKnock<right>",3.0,1.0,1.872207,testing,1.0
2540,ex2_ch5_g3_to_take_a_photo_B_IO,chain5,3,to take a photo,B,Interaction only,dyad10,act,"Look<repeated>,2hCamera<1Press-asymm>",2.0,0.0,2.442783,testing,1.0
2541,ex2_ch5_g3_bible_B_IO,chain5,3,bible,B,Interaction only,dyad10,obj,"2hOpenBook,2hCross",2.0,0.0,1.915248,testing,1.0
2542,ex2_ch5_g3_to_give_a_haircut_B_IO,chain5,3,to give a haircut,B,Interaction only,dyad10,act,"2hScissors-Hold<front>,2hScissors-Hold<front>,2hScissors-Hold<front>",3.0,2.0,5.082582,testing,1.0
2543,ex2_ch5_g3_microphone_B_IO,chain5,3,microphone,B,Interaction only,dyad10,obj,"Sing,1hMicrophone,1hPointatObj<atObj>",3.0,0.0,1.947377,testing,1.0
2544,ex2_ch5_g4_prison_A_IO,chain5,4,prison,A,Interaction only,dyad9,loc,"1hPalm<rightleft>,2hHoldBars<shake>,Look",3.0,0.0,2.377472,testing,1.0
2545,ex2_ch5_g4_photographer_A_IO,chain5,4,photographer,A,Interaction only,dyad9,person,"1hThumbSelf<self-repeated>,2hCamera<PressRepeated-asymm>",2.0,0.0,2.647204,testing,1.0
2546,ex2_ch5_g4_to_take_a_photo_A_IO,chain5,4,to take a photo,A,Interaction only,dyad9,act,2hCamera<1Press-asymm-rightleft>,1.0,0.0,1.824994,testing,1.0
2547,ex2_ch5_g4_chef_A_IO,chain5,4,chef,A,Interaction only,dyad9,person,"2hHat,2hBowl-Mix",2.0,0.0,2.879954,testing,1.0
2548,ex2_ch5_g4_camera_A_IO,chain5,4,camera,A,Interaction only,dyad9,obj,"2hCamera<1Press-asymm>,1hPointatObj<atObj>,1hPress<repeated>,2hCamera",4.0,1.0,2.379393,testing,1.0
2549,ex2_ch5_g4_to_cook_A_IO,chain5,4,to cook,A,Interaction only,dyad9,act,"2hBowl-Mix,1hPour<right>",2.0,0.0,2.114192,testing,1.0
2550,ex2_ch5_g4_police_officer_A_IO,chain5,4,police officer,A,Interaction only,dyad9,person,"1hTapWindow<left>,1hBadge<right>",2.0,0.0,1.769035,testing,1.0
2551,ex2_ch5_g4_to_preach_A_IO,chain5,4,to preach,A,Interaction only,dyad9,act,1hFingerWag<repeated>,1.0,0.0,1.677483,testing,1.0
2552,ex2_ch5_g4_frying_pan_A_IO,chain5,4,frying pan,A,Interaction only,dyad9,obj,"1hHoldPan<shake>,1hPointatObj<atObj>",2.0,0.0,2.225642,testing,1.0
2553,ex2_ch5_g4_to_sing_A_IO,chain5,4,to sing,A,Interaction only,dyad9,act,"2hSing<right>,2hRead,2hSing",3.0,1.0,3.737615,testing,1.0
2554,ex2_ch5_g4_handcuffs_A_IO,chain5,4,handcuffs,A,Interaction only,dyad9,obj,"2hWrists.Together,1hPointatObj<atObj>,2hWrists.Together",3.0,1.0,2.254072,testing,1.0
2555,ex2_ch5_g4_hair_salon_A_IO,chain5,4,hair salon,A,Interaction only,dyad9,loc,"1hOpenDoor,1hScissors-Hair<right>,1hScissors-Hair<left>",3.0,1.0,3.023191,testing,1.0
2556,ex2_ch5_g4_singer_A_IO,chain5,4,singer,A,Interaction only,dyad9,person,"1hThumbSelf<self-repeated>,2hSing<right>",2.0,0.0,2.739842,testing,1.0
2557,ex2_ch5_g4_darkroom_A_IO,chain5,4,darkroom,A,Interaction only,dyad9,loc,"EyesClosed,2hFeel",2.0,0.0,1.676317,testing,1.0
2558,ex2_ch5_g4_to_give_a_haircut_A_IO,chain5,4,to give a haircut,A,Interaction only,dyad9,act,2hScissors-Hold<front>,1.0,0.0,2.8944,testing,1.0
2559,ex2_ch5_g4_scissors_A_IO,chain5,4,scissors,A,Interaction only,dyad9,obj,"1hScissors,1hScissors,1hPalm",3.0,1.0,2.147914,testing,1.0
2560,ex2_ch5_g4_concert_hall_A_IO,chain5,4,concert hall,A,Interaction only,dyad9,loc,"1hOpenDoor,2hConduct",2.0,0.0,3.715687,testing,1.0
2561,ex2_ch5_g4_church_A_IO,chain5,4,church,A,Interaction only,dyad9,loc,"1hOpenDoor,2hPray",2.0,0.0,3.027522,testing,1.0
2562,ex2_ch5_g4_vicar_A_IO,chain5,4,vicar,A,Interaction only,dyad9,person,"1hTouchCollar,2hClosedBook",2.0,0.0,1.624742,testing,1.0
2563,ex2_ch5_g4_to_make_an_arrest_A_IO,chain5,4,to make an arrest,A,Interaction only,dyad9,act,"2hWrists.Together,Sad,2hPull",3.0,0.0,2.29407,testing,1.0
2564,ex2_ch5_g4_restaurant_A_IO,chain5,4,restaurant,A,Interaction only,dyad9,loc,2hDine,1.0,0.0,2.765226,testing,1.0
2565,ex2_ch5_g4_hairdresser_A_IO,chain5,4,hairdresser,A,Interaction only,dyad9,person,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>",2.0,0.0,2.870785,testing,1.0
2566,ex2_ch5_g4_microphone_A_IO,chain5,4,microphone,A,Interaction only,dyad9,obj,"Sing,1hMicrophone,1hPointatObj<atObj>",3.0,0.0,1.983813,testing,1.0
2567,ex2_ch5_g4_bible_A_IO,chain5,4,bible,A,Interaction only,dyad9,obj,"2hOpenBook,2hCross",2.0,0.0,3.060079,testing,1.0
2568,ex2_ch5_g4_darkroom_B_IO,chain5,4,darkroom,B,Interaction only,dyad10,loc,"Look,2hFeel",2.0,0.0,1.621399,testing,1.0
2569,ex2_ch5_g4_vicar_B_IO,chain5,4,vicar,B,Interaction only,dyad10,person,"1hTouchCollar,2hOpenBook",2.0,0.0,2.230535,testing,1.0
2570,ex2_ch5_g4_hairdresser_B_IO,chain5,4,hairdresser,B,Interaction only,dyad10,person,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>",2.0,0.0,2.825346,testing,1.0
2571,ex2_ch5_g4_singer_B_IO,chain5,4,singer,B,Interaction only,dyad10,person,"1hThumbSelf<self-repeated>,1hSing<left>",2.0,0.0,2.440765,testing,1.0
2572,ex2_ch5_g4_to_make_an_arrest_B_IO,chain5,4,to make an arrest,B,Interaction only,dyad10,act,"2hWrists.Together<emph>,Sad",2.0,0.0,1.528273,testing,1.0
2573,ex2_ch5_g4_photographer_B_IO,chain5,4,photographer,B,Interaction only,dyad10,person,"1hThumbSelf<self-repeated>,2hCamera<1Press-asymm>",2.0,0.0,2.59732,testing,1.0
2574,ex2_ch5_g4_scissors_B_IO,chain5,4,scissors,B,Interaction only,dyad10,obj,"1hScissors<rightleft>,1hPalmFist",2.0,0.0,2.544654,testing,1.0
2575,ex2_ch5_g4_police_officer_B_IO,chain5,4,police officer,B,Interaction only,dyad10,person,"1hKnock<right>,1hBadge<left>,1hKnock<right>",3.0,1.0,1.749452,testing,1.0
2576,ex2_ch5_g4_bible_B_IO,chain5,4,bible,B,Interaction only,dyad10,obj,"2hOpenBook,2hCross",2.0,0.0,2.440244,testing,1.0
2577,ex2_ch5_g4_camera_B_IO,chain5,4,camera,B,Interaction only,dyad10,obj,"2hCamera<1Press-asymm>,1hPointatObj<atObj>,1hC",3.0,0.0,3.125486,testing,1.0
2578,ex2_ch5_g4_to_cook_B_IO,chain5,4,to cook,B,Interaction only,dyad10,act,"2hBowl-Mix,1hPour<right>,2hBowl-Mix",3.0,1.0,2.248464,testing,1.0
2579,ex2_ch5_g4_restaurant_B_IO,chain5,4,restaurant,B,Interaction only,dyad10,loc,"1hCup,2hDine",2.0,0.0,2.661452,testing,1.0
2580,ex2_ch5_g4_frying_pan_B_IO,chain5,4,frying pan,B,Interaction only,dyad10,obj,"1hHoldPan<shake>,1hPointatObj<atObj>",2.0,0.0,2.515475,testing,1.0
2581,ex2_ch5_g4_to_preach_B_IO,chain5,4,to preach,B,Interaction only,dyad10,act,1hFingerWag<repeated>,1.0,0.0,2.25113,testing,1.0
2582,ex2_ch5_g4_prison_B_IO,chain5,4,prison,B,Interaction only,dyad10,loc,"2hHoldBars,Sad",2.0,0.0,2.631664,testing,1.0
2583,ex2_ch5_g4_to_give_a_haircut_B_IO,chain5,4,to give a haircut,B,Interaction only,dyad10,act,"2hScissors-Hold<front>,2hScissors-Hold<front>,2hScissors-Hold<front>",3.0,2.0,4.918398,testing,1.0
2584,ex2_ch5_g4_church_B_IO,chain5,4,church,B,Interaction only,dyad10,loc,"1hOpenDoor,2hPray",2.0,0.0,2.955702,testing,1.0
2585,ex2_ch5_g4_to_sing_B_IO,chain5,4,to sing,B,Interaction only,dyad10,act,"1hSing<left>,1hSing<right>",2.0,1.0,2.168937,testing,1.0
2586,ex2_ch5_g4_chef_B_IO,chain5,4,chef,B,Interaction only,dyad10,person,"2hHat,1hHoldPan<shake>",2.0,0.0,2.470873,testing,1.0
2587,ex2_ch5_g4_microphone_B_IO,chain5,4,microphone,B,Interaction only,dyad10,obj,"Sing,1hMicrophone,1hPointatObj<atObj>",3.0,0.0,1.823035,testing,1.0
2588,ex2_ch5_g4_hair_salon_B_IO,chain5,4,hair salon,B,Interaction only,dyad10,loc,"1hOpenDoor,2hScissors-HoldHair<left>,2hScissors-HoldHair<right>",3.0,1.0,2.967337,testing,1.0
2589,ex2_ch5_g4_to_take_a_photo_B_IO,chain5,4,to take a photo,B,Interaction only,dyad10,act,2hCamera<1Press-asymm-leftright>,1.0,0.0,2.08451,testing,1.0
2590,ex2_ch5_g4_handcuffs_B_IO,chain5,4,handcuffs,B,Interaction only,dyad10,obj,"2hWrists.Together,1hPointatObj<atObj>",2.0,0.0,1.64487,testing,1.0
2591,ex2_ch5_g4_concert_hall_B_IO,chain5,4,concert hall,B,Interaction only,dyad10,loc,"1hConduct,1hPalm",2.0,0.0,2.117926,testing,1.0
2592,ex2_ch5_g5_bible_A_IO,chain5,5,bible,A,Interaction only,dyad9,obj,"2hOpenBook,2hCross",2.0,0.0,2.267813,testing,1.0
2593,ex2_ch5_g5_police_officer_A_IO,chain5,5,police officer,A,Interaction only,dyad9,person,"1hTapWindow<left>,1hBadge<right>",2.0,0.0,1.921373,testing,1.0
2594,ex2_ch5_g5_hair_salon_A_IO,chain5,5,hair salon,A,Interaction only,dyad9,loc,"1hOpenDoor,1hScissors-Hair<right>",2.0,0.0,2.480895,testing,1.0
2595,ex2_ch5_g5_to_preach_A_IO,chain5,5,to preach,A,Interaction only,dyad9,act,1hFingerWag<repeated>,1.0,0.0,1.845631,testing,1.0
2596,ex2_ch5_g5_prison_A_IO,chain5,5,prison,A,Interaction only,dyad9,loc,"2hHoldBars<shake>,Look",2.0,0.0,2.151126,testing,1.0
2597,ex2_ch5_g5_vicar_A_IO,chain5,5,vicar,A,Interaction only,dyad9,person,"1hTouchCollar,2hOpenBook",2.0,0.0,2.500168,testing,1.0
2598,ex2_ch5_g5_camera_A_IO,chain5,5,camera,A,Interaction only,dyad9,obj,"2hCamera<PressRepeated-asymm>,1hPointatObj<atObj>,1hPress<repeated>",3.0,0.0,2.823004,testing,1.0
2599,ex2_ch5_g5_microphone_A_IO,chain5,5,microphone,A,Interaction only,dyad9,obj,"1hMicrophone,1hPointatObj<atObj>",2.0,0.0,2.569947,testing,1.0
2600,ex2_ch5_g5_to_take_a_photo_A_IO,chain5,5,to take a photo,A,Interaction only,dyad9,act,2hCamera<1Press-asymm-rightleft>,1.0,0.0,2.057534,testing,1.0
2601,ex2_ch5_g5_photographer_A_IO,chain5,5,photographer,A,Interaction only,dyad9,person,"1hThumbSelf<self-repeated>,2hCamera<PressRepeated-asymm>",2.0,0.0,2.258063,testing,1.0
2602,ex2_ch5_g5_to_cook_A_IO,chain5,5,to cook,A,Interaction only,dyad9,act,"2hBowl-Mix,1hPour<right>",2.0,0.0,1.77298,testing,1.0
2603,ex2_ch5_g5_handcuffs_A_IO,chain5,5,handcuffs,A,Interaction only,dyad9,obj,"2hWrists.Together,1hPointatObj<atObj>,2hWrists.Together",3.0,1.0,2.157628,testing,1.0
2604,ex2_ch5_g5_darkroom_A_IO,chain5,5,darkroom,A,Interaction only,dyad9,loc,"EyesClosed,2hFeel",2.0,0.0,1.792854,testing,1.0
2605,ex2_ch5_g5_concert_hall_A_IO,chain5,5,concert hall,A,Interaction only,dyad9,loc,2hConduct,1.0,0.0,1.788674,testing,1.0
2606,ex2_ch5_g5_frying_pan_A_IO,chain5,5,frying pan,A,Interaction only,dyad9,obj,"1hHoldPan<shake>,1hPointatObj<atObj>",2.0,0.0,1.967986,testing,1.0
2607,ex2_ch5_g5_scissors_A_IO,chain5,5,scissors,A,Interaction only,dyad9,obj,"1hScissors,1hScissors,1hPalm",3.0,1.0,1.8714,testing,1.0
2608,ex2_ch5_g5_restaurant_A_IO,chain5,5,restaurant,A,Interaction only,dyad9,loc,2hDine,1.0,0.0,2.545942,testing,1.0
2609,ex2_ch5_g5_to_give_a_haircut_A_IO,chain5,5,to give a haircut,A,Interaction only,dyad9,act,"2hScissors-Hold<front>,2hScissors-Hold<front>",2.0,1.0,2.546855,testing,1.0
2610,ex2_ch5_g5_church_A_IO,chain5,5,church,A,Interaction only,dyad9,loc,"1hOpenDoor,2hPray",2.0,0.0,2.757831,testing,1.0
2611,ex2_ch5_g5_to_make_an_arrest_A_IO,chain5,5,to make an arrest,A,Interaction only,dyad9,act,"2hWrists.Together,Sad,2hPull",3.0,0.0,2.153657,testing,1.0
2612,ex2_ch5_g5_chef_A_IO,chain5,5,chef,A,Interaction only,dyad9,person,"2hHat,2hBowl",2.0,0.0,2.139256,testing,1.0
2613,ex2_ch5_g5_singer_A_IO,chain5,5,singer,A,Interaction only,dyad9,person,"1hThumbSelf<self-repeated>,2hSing<right>",2.0,0.0,2.733838,testing,1.0
2614,ex2_ch5_g5_to_sing_A_IO,chain5,5,to sing,A,Interaction only,dyad9,act,"2hSing<right>,2hRead,1hSing<right>",3.0,0.0,4.135669,testing,1.0
2615,ex2_ch5_g5_hairdresser_A_IO,chain5,5,hairdresser,A,Interaction only,dyad9,person,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>,2hScissors-Hold<front>",3.0,1.0,3.318677,testing,1.0
2616,ex2_ch5_g5_concert_hall_B_IO,chain5,5,concert hall,B,Interaction only,dyad10,loc,"1hConduct,1hPalm",2.0,0.0,1.794488,testing,1.0
2617,ex2_ch5_g5_to_preach_B_IO,chain5,5,to preach,B,Interaction only,dyad10,act,1hFingerWag<repeated>,1.0,0.0,1.822483,testing,1.0
2618,ex2_ch5_g5_to_make_an_arrest_B_IO,chain5,5,to make an arrest,B,Interaction only,dyad10,act,"2hWrists.Together<emph>,Sad",2.0,0.0,2.783705,testing,1.0
2619,ex2_ch5_g5_chef_B_IO,chain5,5,chef,B,Interaction only,dyad10,person,"2hHat,1hHoldPan",2.0,0.0,2.296742,testing,1.0
2620,ex2_ch5_g5_vicar_B_IO,chain5,5,vicar,B,Interaction only,dyad10,person,"1hTouchCollar,2hOpenBook",2.0,0.0,1.714536,testing,1.0
2621,ex2_ch5_g5_to_give_a_haircut_B_IO,chain5,5,to give a haircut,B,Interaction only,dyad10,act,"2hScissors-Hold<front>,2hScissors-Hold<front>",2.0,1.0,3.283271,testing,1.0
2622,ex2_ch5_g5_frying_pan_B_IO,chain5,5,frying pan,B,Interaction only,dyad10,obj,"1hHoldPan<shake>,1hPointatObj<atObj>",2.0,0.0,2.038262,testing,1.0
2623,ex2_ch5_g5_to_cook_B_IO,chain5,5,to cook,B,Interaction only,dyad10,act,"2hBowl-Mix,1hPour<right>",2.0,0.0,2.637752,testing,1.0
2624,ex2_ch5_g5_police_officer_B_IO,chain5,5,police officer,B,Interaction only,dyad10,person,"1hKnock<right>,1hBadge<left>,1hKnock<right>",3.0,1.0,1.922663,testing,1.0
2625,ex2_ch5_g5_handcuffs_B_IO,chain5,5,handcuffs,B,Interaction only,dyad10,obj,"2hWrists.Together,1hPointatObj<atObj>,2hWrists.Together",3.0,1.0,2.557443,testing,1.0
2626,ex2_ch5_g5_hairdresser_B_IO,chain5,5,hairdresser,B,Interaction only,dyad10,person,"1hThumbSelf<self-repeated>,2hScissors-Hold<front>",2.0,0.0,1.948748,testing,1.0
2627,ex2_ch5_g5_hair_salon_B_IO,chain5,5,hair salon,B,Interaction only,dyad10,loc,"1hOpenDoor,2hScissors-Hold<front>",2.0,0.0,2.748335,testing,1.0
2628,ex2_ch5_g5_to_sing_B_IO,chain5,5,to sing,B,Interaction only,dyad10,act,1hSing<left>,1.0,0.0,1.651902,testing,1.0
2629,ex2_ch5_g5_microphone_B_IO,chain5,5,microphone,B,Interaction only,dyad10,obj,"1hMicrophone,1hPointatObj<atObj>",2.0,0.0,1.766899,testing,1.0
2630,ex2_ch5_g5_singer_B_IO,chain5,5,singer,B,Interaction only,dyad10,person,"1hPointSelf<self-repeated>,1hSing<left>",2.0,0.0,1.984017,testing,1.0
2631,ex2_ch5_g5_prison_B_IO,chain5,5,prison,B,Interaction only,dyad10,loc,"2hHoldBars,Look",2.0,0.0,2.729715,testing,1.0
2632,ex2_ch5_g5_church_B_IO,chain5,5,church,B,Interaction only,dyad10,loc,"1hOpenDoor,2hPray",2.0,0.0,2.592125,testing,1.0
2633,ex2_ch5_g5_scissors_B_IO,chain5,5,scissors,B,Interaction only,dyad10,obj,"1hScissors<rightleft>,1hPalmFist",2.0,0.0,1.861827,testing,1.0
2634,ex2_ch5_g5_photographer_B_IO,chain5,5,photographer,B,Interaction only,dyad10,person,"1hThumbSelf<self-repeated>,2hCamera<1Press-asymm>",2.0,0.0,2.159774,testing,1.0
2635,ex2_ch5_g5_darkroom_B_IO,chain5,5,darkroom,B,Interaction only,dyad10,loc,"Look,2hFeel",2.0,0.0,1.72478,testing,1.0
2636,ex2_ch5_g5_to_take_a_photo_B_IO,chain5,5,to take a photo,B,Interaction only,dyad10,act,2hCamera<1Press-asymm-leftright>,1.0,0.0,2.188778,testing,1.0
2637,ex2_ch5_g5_bible_B_IO,chain5,5,bible,B,Interaction only,dyad10,obj,"2hOpenBook,2hCross",2.0,0.0,1.689623,testing,1.0
2638,ex2_ch5_g5_restaurant_B_IO,chain5,5,restaurant,B,Interaction only,dyad10,loc,"1hCup,2hDine",2.0,0.0,2.553529,testing,1.0
2639,ex2_ch5_g5_camera_B_IO,chain5,5,camera,B,Interaction only,dyad10,obj,"2hCamera<1Press-asymm>,1hPointatObj<atObj>",2.0,0.0,1.808288,testing,1.0
2640,ex2_ch1_g0_chef_B_TO,chain1,0,chef,B,Transmission only,s25,person,"2hMustache,2hHat,1hHoldPan<shake>,2hHoldPan<shake>*2,1hPour<left>",5.0,0.0,,,
2641,ex2_ch1_g0_restaurant_A_TO,chain1,0,restaurant,A,Transmission only,s2,loc,"Chat+1hDine,look<left>+1hChat",2.0,0.0,,,
2642,ex2_ch1_g0_frying_pan_A_TO,chain1,0,frying pan,A,Transmission only,s3,obj,"2hPan.Outline,2hHoldPan<shake>,(1hHoldPan<shake>,1hStir),2hHoldPan<toss>,2hHoldPan<toss>",6.0,2.0,,,
2643,ex2_ch1_g0_to_cook_B_TO,chain1,0,to cook,B,Transmission only,s28,act,"1hHoldPan<leftcentre>,(1hHoldPan,1hFlame),1hPour<right>,1hPour<left>",5.0,2.0,,,
2644,ex2_ch1_g0_vicar_A_TO,chain1,0,vicar,A,Transmission only,s5,person,"2hPray,1hCollar,2hPray,nod",4.0,1.0,,,
2645,ex2_ch1_g0_church_A_TO,chain1,0,church,A,Transmission only,s6,loc,2hPray+bow,1.0,0.0,,,
2646,ex2_ch1_g0_bible_B_TO,chain1,0,bible,B,Transmission only,s31,obj,"2hTurnPage<repeated>,(1hPalm,1hPointatObj<atObj>),2hPray",4.0,0.0,,,
2647,ex2_ch1_g0_to_preach_A_TO,chain1,0,to preach,A,Transmission only,s8,act,"1hFingerWag<right,repeated>",2.0,0.0,,,
2648,ex2_ch1_g0_photographer_A_TO,chain1,0,photographer,A,Transmission only,s9,person,"1hThumbSelf<self-repeated>,Wink+2hCamera<asymm,1Press>",3.0,0.0,,,
2649,ex2_ch1_g0_darkroom_B_TO,chain1,0,darkroom,B,Transmission only,s34,loc,"Look+1hSee,Look+1hSee,2hPalm.Feel<left+right>",3.0,1.0,,,
2650,ex2_ch1_g0_camera_B_TO,chain1,0,camera,B,Transmission only,s35,obj,"2hCamera<symm,pressRepeated*4>,2hCamera,2hLens<twist,repeated>",5.0,1.0,,,
2651,ex2_ch1_g0_to_take_a_photo_A_TO,chain1,0,to take a photo,A,Transmission only,s12,act,"2hCamera<asymm,1Press>",2.0,0.0,,,
2652,ex2_ch1_g0_singer_A_TO,chain1,0,singer,A,Transmission only,s13,person,"1hSing<right>,1hSing<right>",2.0,1.0,,,
2653,ex2_ch1_g0_concert_hall_A_TO,chain1,0,concert hall,A,Transmission only,s14,loc,"2hViolin<play>,2hTrumpet<play>,2hDrums<play>,2hGuitar<play>",4.0,0.0,,,
2654,ex2_ch1_g0_microphone_A_TO,chain1,0,microphone,A,Transmission only,s15,obj,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",3.0,1.0,,,
2655,ex2_ch1_g0_to_sing_B_TO,chain1,0,to sing,B,Transmission only,s40,act,"Sing,1hSing,(1hPalm,1hPoint<read>),1hSing",5.0,1.0,,,
2656,ex2_ch1_g0_hairdresser_A_TO,chain1,0,hairdresser,A,Transmission only,s17,person,"1hScissors-Hair<left,repeated>,1hScissors-Hair<beard>,1hScissors-Hair<right>",4.0,2.0,,,
2657,ex2_ch1_g0_hair_salon_B_TO,chain1,0,hair salon,B,Transmission only,s42,loc,"2hScissors-HoldHair<left>,2hFluff,2hHair.Feel",3.0,0.0,,,
2658,ex2_ch1_g0_scissors_B_TO,chain1,0,scissors,B,Transmission only,s43,obj,"1hScissors<rightleft>,1hScissors<hold>",2.0,1.0,,,
2659,ex2_ch1_g0_to_give_a_haircut_B_TO,chain1,0,to give a haircut,B,Transmission only,s44,act,"2hHair,2hFluff,2hHair,2hHair<centre>,2hScissors-Hold<centre>,2hBrush-Hold<centre>,2hScissors-Hold<centre>",7.0,3.0,,,
2660,ex2_ch1_g0_police_officer_A_TO,chain1,0,police officer,A,Transmission only,s21,person,"Frown+1hPoint.Knock<right>,1hBadge<left>, 1hPoint.Knock<right>,2hHat,1hKnock<right>,1hFist",6.0,1.0,,,
2661,ex2_ch1_g0_prison_B_TO,chain1,0,prison,B,Transmission only,s46,loc,2hHoldBars<hold>+look+sad,1.0,0.0,,,
2662,ex2_ch1_g0_handcuffs_A_TO,chain1,0,handcuffs,A,Transmission only,s23,obj,2hFists.wristsX<hold>,1.0,0.0,,,
2663,ex2_ch1_g0_to_make_an_arrest_B_TO,chain1,0,to make an arrest,B,Transmission only,s48,act,"Cry+2hFists.wristsTogether<out>,2hFists.wristsTogether<in>",2.0,1.0,,,
2664,ex2_ch1_g1_to_make_an_arrest_NA_TO,chain1,1,to make an arrest,,Transmission only,sing1,act,"1hWhistle, 1hPoint<front>,2hFistsX",3.0,0.0,4.884628,testing,
2665,ex2_ch1_g1_darkroom_NA_TO,chain1,1,darkroom,,Transmission only,sing1,loc,"Look, 1hLook, 2hFeel<sides>",3.0,0.0,7.083917,testing,
2666,ex2_ch1_g1_handcuffs_NA_TO,chain1,1,handcuffs,,Transmission only,sing1,obj,2hFistsX<emph>,1.0,0.0,4.524134,testing,
2667,ex2_ch1_g1_concert_hall_NA_TO,chain1,1,concert hall,,Transmission only,sing1,loc,"2hBox,2hSing,2hViolin<play>",3.0,0.0,8.145763,testing,
2668,ex2_ch1_g1_to_cook_NA_TO,chain1,1,to cook,,Transmission only,sing1,act,"1hPour<right>,1hPour<left>,1hHoldPan<shake,toss>",4.0,1.0,7.650745,testing,
2669,ex2_ch1_g1_photographer_NA_TO,chain1,1,photographer,,Transmission only,sing1,person,"2hPointSelf<self,repeated>,2hCamera<asymm,PressRepeated>,2hCamera<asymm,PressRepeated>",6.0,1.0,8.904982,testing,
2670,ex2_ch1_g1_vicar_NA_TO,chain1,1,vicar,,Transmission only,sing1,person,"2hPray,2hCollar,2hPray",3.0,1.0,6.829939,testing,
2671,ex2_ch1_g1_scissors_NA_TO,chain1,1,scissors,,Transmission only,sing1,obj,1hScissors<leftright>,1.0,0.0,4.396722,testing,
2672,ex2_ch1_g1_hair_salon_NA_TO,chain1,1,hair salon,,Transmission only,sing1,loc,"2hBox,2hScissors-HoldHair<right,repeated>",3.0,0.0,9.103375,testing,
2673,ex2_ch1_g1_church_NA_TO,chain1,1,church,,Transmission only,sing1,loc,"2hBox,2hRoof,2hPray",3.0,0.0,7.031724,testing,
2674,ex2_ch1_g1_to_sing_NA_TO,chain1,1,to sing,,Transmission only,sing1,act,1hSing,1.0,0.0,4.086715,testing,
2675,ex2_ch1_g1_bible_NA_TO,chain1,1,bible,,Transmission only,sing1,obj,"2hOpenBook,2hTurnPage,2hTurnPage,2hOpenBook",4.0,2.0,7.908918,testing,
2676,ex2_ch1_g1_prison_NA_TO,chain1,1,prison,,Transmission only,sing1,loc,"1hPalm<leftright>,2hHoldBars,2hHoldBars<shake>",3.0,1.0,7.249655,testing,
2677,ex2_ch1_g1_singer_NA_TO,chain1,1,singer,,Transmission only,sing1,person,"2hPalmSelf<self,repeated>,2hSing",3.0,0.0,4.055375,testing,
2678,ex2_ch1_g1_police_officer_NA_TO,chain1,1,police officer,,Transmission only,sing1,person,"2hHat,1hFingerWag,2hFistsX",3.0,0.0,6.054079,testing,
2679,ex2_ch1_g1_camera_NA_TO,chain1,1,camera,,Transmission only,sing1,obj,"2hCamera<asymm,PressRepeated>,2hLens",3.0,0.0,7.354644,testing,
2680,ex2_ch1_g1_restaurant_NA_TO,chain1,1,restaurant,,Transmission only,sing1,loc,"2hOpenBook,1hPointatObj<atObj>,Look<left>,2hDine<repeated>",4.0,0.0,7.822916,testing,
2681,ex2_ch1_g1_microphone_NA_TO,chain1,1,microphone,,Transmission only,sing1,obj,"Sing,1hMicrophone,1hPointatObj<atObj>",3.0,0.0,4.757177,testing,
2682,ex2_ch1_g1_hairdresser_NA_TO,chain1,1,hairdresser,,Transmission only,sing1,person,"2hScissors-HoldHair<right,repeated>",2.0,0.0,7.727752,testing,
2683,ex2_ch1_g1_to_take_a_photo_NA_TO,chain1,1,to take a photo,,Transmission only,sing1,act,"2hCamera<asymm,PressRepeated>",2.0,0.0,5.359876,testing,
2684,ex2_ch1_g1_to_give_a_haircut_NA_TO,chain1,1,to give a haircut,,Transmission only,sing1,act,"2hScissors-HoldHair<left,repeated>",2.0,0.0,7.900121,testing,
2685,ex2_ch1_g1_chef_NA_TO,chain1,1,chef,,Transmission only,sing1,person,"2hMustache,2hHat,1hHoldPan<shake,toss>",4.0,0.0,8.143674,testing,
2686,ex2_ch1_g1_frying_pan_NA_TO,chain1,1,frying pan,,Transmission only,sing1,obj,"2hPan.Outline,1hHoldPan<shake>,1hPour,2hHoldPan<shake>",4.0,0.0,8.040761,testing,
2687,ex2_ch1_g1_to_preach_NA_TO,chain1,1,to preach,,Transmission only,sing1,act,1hFingerWag<repeated>,1.0,0.0,3.875175,testing,
2688,ex2_ch1_g2_police_officer_NA_TO,chain1,2,police officer,,Transmission only,sing8,person,"2hHat,1hFingerWag,2hFistsX",3.0,0.0,6.59851,testing,
2689,ex2_ch1_g2_handcuffs_NA_TO,chain1,2,handcuffs,,Transmission only,sing8,obj,2hFistsX<emph>,1.0,0.0,1.997929,testing,
2690,ex2_ch1_g2_chef_NA_TO,chain1,2,chef,,Transmission only,sing8,person,"2hMustache,2hHat,1hHoldPan<shake,toss>",4.0,0.0,9.187804,testing,
