matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
626,ex1_ch3_g2_scissors_B_TI,chain3,2,scissors,B,Transmission + Interaction,full24,obj,"1hScissors,(1hScissors,1hPointatObj<atObj>)",3.0,1.0,3.022333,testing,1.0
627,ex1_ch3_g2_to_preach_B_TI,chain3,2,to preach,B,Transmission + Interaction,full24,act,"2hTell,2hTell",2.0,1.0,3.289558,testing,1.0
628,ex1_ch3_g2_microphone_B_TI,chain3,2,microphone,B,Transmission + Interaction,full24,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,2.063547,testing,1.0
629,ex1_ch3_g2_bible_B_TI,chain3,2,bible,B,Transmission + Interaction,full24,obj,"2hOpenBook,2hPray",2.0,0.0,2.334192,testing,1.0
630,ex1_ch3_g2_hair_salon_B_TI,chain3,2,hair salon,B,Transmission + Interaction,full24,loc,"2hScissors-HoldHair<left>,2hFluff",2.0,0.0,3.075707,testing,1.0
631,ex1_ch3_g2_hairdresser_B_TI,chain3,2,hairdresser,B,Transmission + Interaction,full24,person,"2hScissors-HoldHair<left>,1hChat,2hScissors-HoldHair<left>",3.0,1.0,3.823027,testing,0.0
632,ex1_ch3_g2_to_give_a_haircut_B_TI,chain3,2,to give a haircut,B,Transmission + Interaction,full24,act,"2hScissors-HoldHair<left-repeated>,2hScissors-HoldHair<right>",2.0,1.0,4.097897,testing,1.0
633,ex1_ch3_g2_camera_B_TI,chain3,2,camera,B,Transmission + Interaction,full24,obj,"2hCamera<symm-pressRepeated*2>,1hPointatObj<atObj>",2.0,0.0,1.93935,testing,1.0
634,ex1_ch3_g2_singer_B_TI,chain3,2,singer,B,Transmission + Interaction,full24,person,"1hPalmSelf<self-repeated>,(Sing+1hMicrophone)",2.0,0.0,2.551371,testing,1.0
635,ex1_ch3_g2_to_sing_B_TI,chain3,2,to sing,B,Transmission + Interaction,full24,act,Sing+1hMicrophone<hold>,1.0,0.0,2.672248,testing,1.0
636,ex1_ch3_g2_frying_pan_B_TI,chain3,2,frying pan,B,Transmission + Interaction,full24,obj,1hHoldPan<shake>,1.0,0.0,2.086691,testing,1.0
637,ex1_ch3_g2_prison_B_TI,chain3,2,prison,B,Transmission + Interaction,full24,loc,2hHoldBars<shake>+look,1.0,0.0,2.191112,testing,1.0
638,ex1_ch3_g2_to_take_a_photo_B_TI,chain3,2,to take a photo,B,Transmission + Interaction,full24,act,"2hCamera<right-symm-pressRepeated*2>,2hCamera<left-symm-pressRepeated*2>,2hCamera",3.0,2.0,4.027124,testing,0.0
639,ex1_ch3_g2_concert_hall_B_TI,chain3,2,concert hall,B,Transmission + Interaction,full24,loc,"2hSpace,2hSing<left>,2hSing<right>",3.0,1.0,4.920343,testing,1.0
640,ex1_ch3_g2_handcuffs_B_TI,chain3,2,handcuffs,B,Transmission + Interaction,full24,obj,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together",3.0,1.0,2.485794,testing,1.0
641,ex1_ch3_g2_darkroom_B_TI,chain3,2,darkroom,B,Transmission + Interaction,full24,loc,"1hOpenDoor,2hPalm.Feel<centre-repeated>+look",2.0,0.0,4.145566,testing,1.0
642,ex1_ch3_g2_police_officer_B_TI,chain3,2,police officer,B,Transmission + Interaction,full24,person,"1hKnock<right>,2hC<right-hold>",2.0,0.0,2.250797,testing,1.0
643,ex1_ch3_g2_to_cook_B_TI,chain3,2,to cook,B,Transmission + Interaction,full24,act,"2hBowl-Mix,1hHoldPan<shake>,2hBowl-Mix",3.0,1.0,4.473896,testing,0.0
644,ex1_ch3_g2_church_B_TI,chain3,2,church,B,Transmission + Interaction,full24,loc,"2hBuilding.Outline,2hPray",2.0,0.0,3.15245,testing,1.0
645,ex1_ch3_g2_chef_B_TI,chain3,2,chef,B,Transmission + Interaction,full24,person,"2hBowl-Mix,1hFingerWag",2.0,0.0,2.863279,testing,1.0
646,ex1_ch3_g2_photographer_B_TI,chain3,2,photographer,B,Transmission + Interaction,full24,person,"1hPalmSelf<self-repeated>,2hCamera<symm-pressRepeated*2>",2.0,0.0,2.091103,testing,1.0
647,ex1_ch3_g2_vicar_B_TI,chain3,2,vicar,B,Transmission + Interaction,full24,person,"2hCollar,1h2",2.0,0.0,1.734777,testing,1.0
648,ex1_ch3_g3_concert_hall_A_TI,chain3,3,concert hall,A,Transmission + Interaction,full25,loc,"2hOpenDoor,Sing<right>,Sing<left>,1hSing<right>,1hSing<left>,1hSing<right>",6.0,2.0,6.127672,testing,1.0
649,ex1_ch3_g3_frying_pan_A_TI,chain3,3,frying pan,A,Transmission + Interaction,full25,obj,"1hHoldPan<shake>,1hHoldPan<shake>",2.0,1.0,2.889017,testing,1.0
650,ex1_ch3_g3_to_preach_A_TI,chain3,3,to preach,A,Transmission + Interaction,full25,act,"look<right-left-repeated>+2hOpenBook,2hGive,2hGive*2,1hGive,1hGive",5.0,2.0,6.002062,testing,0.0
651,ex1_ch3_g3_chef_A_TI,chain3,3,chef,A,Transmission + Interaction,full25,person,"1hPalmSelf<self-repeated>,2hBowl-Mix<repeated>",2.0,0.0,5.72763,testing,1.0
652,ex1_ch3_g3_to_take_a_photo_A_TI,chain3,3,to take a photo,A,Transmission + Interaction,full25,act,"1hPalmSelf<self-repeated>,2hCamera<left-symm-repeatedPress*2>,2hCamera<right-symm-repeatedPress*2>,2hCamera<left>",4.0,2.0,3.453335,testing,0.0
653,ex1_ch3_g3_to_cook_A_TI,chain3,3,to cook,A,Transmission + Interaction,full25,act,2hBowl-Mix<repeated>,1.0,0.0,2.682571,testing,1.0
654,ex1_ch3_g3_to_make_an_arrest_A_TI,chain3,3,to make an arrest,A,Transmission + Interaction,full25,act,"1hKnock<right>,2hHoldWrist<left>",2.0,0.0,2.064229,testing,1.0
655,ex1_ch3_g3_handcuffs_A_TI,chain3,3,handcuffs,A,Transmission + Interaction,full25,obj,"2hHoldWrist<left>,2hHoldWrist<right>,1hPointatObj<atObj>,2hHoldWrist<left>",4.0,2.0,3.151226,testing,1.0
656,ex1_ch3_g3_to_give_a_haircut_A_TI,chain3,3,to give a haircut,A,Transmission + Interaction,full25,act,"1hHair,2hScissors-HoldHair<left>,1hHair,2hScissors-HoldHair<right>,2hScissors-HoldHair,1hHair,2hScissors-HoldHair<left>",7.0,5.0,7.631224,testing,0.0
657,ex1_ch3_g3_prison_A_TI,chain3,3,prison,A,Transmission + Interaction,full25,loc,2hHoldBars+look<left-right>,1.0,0.0,2.258124,testing,1.0
658,ex1_ch3_g3_hair_salon_A_TI,chain3,3,hair salon,A,Transmission + Interaction,full25,loc,"1hHair,2hScissors-HoldHair<left>,1hHair,2hScissors-HoldHair<right>,1hNo,1hHair,2hScissors-HoldHair<left>",7.0,4.0,5.225701,testing,0.0
659,ex1_ch3_g3_scissors_A_TI,chain3,3,scissors,A,Transmission + Interaction,full25,obj,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>),1hScissors",4.0,2.0,2.42449,testing,1.0
660,ex1_ch3_g3_photographer_A_TI,chain3,3,photographer,A,Transmission + Interaction,full25,person,"1hPalmSelf<self-repeated>,2hCamera<symm-pressRepeated*2>,2hCamera",3.0,1.0,1.944583,testing,1.0
661,ex1_ch3_g3_to_sing_A_TI,chain3,3,to sing,A,Transmission + Interaction,full25,act,Sing+1hMicrophone<hold>,1.0,0.0,3.096571,testing,1.0
662,ex1_ch3_g3_police_officer_A_TI,chain3,3,police officer,A,Transmission + Interaction,full25,person,"1hKnock<right>,2hC<left-hold>",2.0,0.0,4.020841,testing,1.0
663,ex1_ch3_g3_vicar_A_TI,chain3,3,vicar,A,Transmission + Interaction,full25,person,"2hCollar,1h2",2.0,0.0,1.579644,testing,1.0
664,ex1_ch3_g3_camera_A_TI,chain3,3,camera,A,Transmission + Interaction,full25,obj,"2hCamera,1hPointatObj<atObj>,2hCamera<symm,1Press>",4.0,1.0,2.967908,testing,1.0
665,ex1_ch3_g3_singer_A_TI,chain3,3,singer,A,Transmission + Interaction,full25,person,"1hPalmSelf<self-repeated>,(Sing+1hMicrophone)",2.0,0.0,2.681678,testing,1.0
666,ex1_ch3_g3_restaurant_A_TI,chain3,3,restaurant,A,Transmission + Interaction,full25,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look+nod<right>)",4.0,0.0,3.21223,testing,1.0
667,ex1_ch3_g3_darkroom_A_TI,chain3,3,darkroom,A,Transmission + Interaction,full25,loc,Look<right-left-repeated>+2hPalm.Feel<centre-repeated>,1.0,0.0,6.195348,testing,1.0
668,ex1_ch3_g3_microphone_A_TI,chain3,3,microphone,A,Transmission + Interaction,full25,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,2.865911,testing,1.0
669,ex1_ch3_g3_church_A_TI,chain3,3,church,A,Transmission + Interaction,full25,loc,"2hBuilding.Outline,2hPray",2.0,0.0,1.975928,testing,1.0
670,ex1_ch3_g3_bible_A_TI,chain3,3,bible,A,Transmission + Interaction,full25,obj,look<right-left-repeated>+2hOpenBook,1.0,0.0,7.141237,testing,1.0
671,ex1_ch3_g3_hairdresser_A_TI,chain3,3,hairdresser,A,Transmission + Interaction,full25,person,"1hHair,2hScissors-HoldHair<left>,1hHair,1hNo,1hHair",5.0,2.0,3.698469,testing,1.0
672,ex1_ch3_g3_vicar_B_TI,chain3,3,vicar,B,Transmission + Interaction,full26,person,"2hCollar,1h2,2hCollar",3.0,1.0,2.291984,testing,1.0
673,ex1_ch3_g3_singer_B_TI,chain3,3,singer,B,Transmission + Interaction,full26,person,"Sing+1hMicrophone<hold>,1hPalmSelf<self>",2.0,0.0,3.678736,testing,0.0
674,ex1_ch3_g3_darkroom_B_TI,chain3,3,darkroom,B,Transmission + Interaction,full26,loc,,,,16.606434,testing,0.0
675,ex1_ch3_g3_frying_pan_B_TI,chain3,3,frying pan,B,Transmission + Interaction,full26,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>",4.0,2.0,3.532864,testing,1.0
676,ex1_ch3_g3_church_B_TI,chain3,3,church,B,Transmission + Interaction,full26,loc,"2hRoof.Outline,2hPray,2hRoof.Outline",3.0,1.0,2.419611,testing,1.0
677,ex1_ch3_g3_concert_hall_B_TI,chain3,3,concert hall,B,Transmission + Interaction,full26,loc,"2hSpace,1hSing<right>,1hSing<left>,1hSing<right>,2hSpace<repeated>",5.0,3.0,4.612845,testing,1.0
678,ex1_ch3_g3_to_cook_B_TI,chain3,3,to cook,B,Transmission + Interaction,full26,act,2hBowl-Mix<repeated>,1.0,0.0,3.126229,testing,1.0
679,ex1_ch3_g3_photographer_B_TI,chain3,3,photographer,B,Transmission + Interaction,full26,person,"1hPalmSelf<self>,2hCamera<right-asymm-1Press>,2hCamera<left-asymm-1Press>,2hCamera<right-asymm-1Press>,1hPalmSelf<self>",5.0,3.0,3.97676,testing,1.0
680,ex1_ch3_g3_police_officer_B_TI,chain3,3,police officer,B,Transmission + Interaction,full26,person,"1hKnock<right>,2hC<left-hold>",2.0,0.0,3.263577,testing,1.0
681,ex1_ch3_g3_to_give_a_haircut_B_TI,chain3,3,to give a haircut,B,Transmission + Interaction,full26,act,"2hScissors-HoldHair<left>,1hScissors-Hair<right>,1hScissors-Hair<left>,1hScissors-Hair<right>,1hFluff,2hScissors-HoldHair<left>,1hScissors-Hair<right>,1hScissors-Hair<left>,1hScissors-Hair<right>",9.0,6.0,6.073535,testing,1.0
682,ex1_ch3_g3_to_make_an_arrest_B_TI,chain3,3,to make an arrest,B,Transmission + Interaction,full26,act,"1hKnock<right>,2hHoldWrist<left>,2hHoldWrist<right>",3.0,1.0,3.367994,testing,0.0
683,ex1_ch3_g3_microphone_B_TI,chain3,3,microphone,B,Transmission + Interaction,full26,obj,"1hMicrophone<hold>,1hPointatObj<atObj>+Sing",2.0,0.0,2.669433,testing,1.0
684,ex1_ch3_g3_to_take_a_photo_B_TI,chain3,3,to take a photo,B,Transmission + Interaction,full26,act,"2hCamera<right-asymm-pressRepeated*2>,2hCamera<centre-left-right>",2.0,1.0,3.594842,testing,1.0
685,ex1_ch3_g3_chef_B_TI,chain3,3,chef,B,Transmission + Interaction,full26,person,"1hPalmSelf<self-repeated>,2hBowl-Mix",2.0,0.0,2.8501,testing,0.0
686,ex1_ch3_g3_restaurant_B_TI,chain3,3,restaurant,B,Transmission + Interaction,full26,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look<left>),all",5.0,0.0,3.091631,testing,1.0
687,ex1_ch3_g3_bible_B_TI,chain3,3,bible,B,Transmission + Interaction,full26,obj,"2hPalm.Circle,2hPray,2hOpenBook",3.0,0.0,3.488048,testing,0.0
688,ex1_ch3_g3_handcuffs_B_TI,chain3,3,handcuffs,B,Transmission + Interaction,full26,obj,"2hHoldWrist<left>,1hPointatObj<atObj>,2hHoldWrist<left>,2hHoldWrist<right>",4.0,2.0,2.564768,testing,1.0
689,ex1_ch3_g3_to_sing_B_TI,chain3,3,to sing,B,Transmission + Interaction,full26,act,Sing+1hMicrophone<hold>,1.0,0.0,3.219228,testing,1.0
690,ex1_ch3_g3_to_preach_B_TI,chain3,3,to preach,B,Transmission + Interaction,full26,act,"Tell+1hGive,2hGive,2hGive,REST,2hGive*2",5.0,2.0,10.249242,testing,0.0
691,ex1_ch3_g3_hair_salon_B_TI,chain3,3,hair salon,B,Transmission + Interaction,full26,loc,"1hScissors-Hair<left-right-repeated>,2hScissors-Hold<right>,2hScissors-HoldHair<left>,1hScissors-Hair<left>,2hScissors-HoldHair<right>",5.0,3.0,7.415573,testing,0.0
692,ex1_ch3_g3_camera_B_TI,chain3,3,camera,B,Transmission + Interaction,full26,obj,"(1hPointatObj<atObj>,1hCameraPress<repeated*2>),2hCamera<asymm-pressRepeated*2-rightleft>,1hPointatObj<atObj>",4.0,1.0,2.692652,testing,1.0
693,ex1_ch3_g3_prison_B_TI,chain3,3,prison,B,Transmission + Interaction,full26,loc,2hHoldBars<shake>+look<right-left>,1.0,0.0,3.423277,testing,0.0
694,ex1_ch3_g3_scissors_B_TI,chain3,3,scissors,B,Transmission + Interaction,full26,obj,"(1hScissors,1hPointatObj<atObj>)",2.0,0.0,1.387584,testing,1.0
695,ex1_ch3_g3_hairdresser_B_TI,chain3,3,hairdresser,B,Transmission + Interaction,full26,person,"1hScissors-Hair<right>,1hNo,1hScissors-Hair<left>,1hScissors-Hair<right>,1hNo",5.0,3.0,3.395102,testing,1.0
696,ex1_ch3_g4_scissors_A_TI,chain3,4,scissors,A,Transmission + Interaction,full27,obj,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>)",3.0,1.0,2.226661,testing,1.0
697,ex1_ch3_g4_to_sing_A_TI,chain3,4,to sing,A,Transmission + Interaction,full27,act,Sing+1hMicrophone<hold>,1.0,0.0,1.633994,testing,1.0
698,ex1_ch3_g4_chef_A_TI,chain3,4,chef,A,Transmission + Interaction,full27,person,"1hPalmSelf<self-repeated>,2hBowl-Mix",2.0,0.0,2.125456,testing,1.0
699,ex1_ch3_g4_bible_A_TI,chain3,4,bible,A,Transmission + Interaction,full27,obj,"Look+2hOpenBook,1hSing<right>,1hSing<left>",3.0,1.0,3.231414,testing,0.0
700,ex1_ch3_g4_police_officer_A_TI,chain3,4,police officer,A,Transmission + Interaction,full27,person,"1hKnock<right>,2hCamera<symm-1Press>",2.0,0.0,2.046732,testing,1.0
701,ex1_ch3_g4_handcuffs_A_TI,chain3,4,handcuffs,A,Transmission + Interaction,full27,obj,"2hHoldWrist<left>,1hPointatObj<atObj>,2hHoldWrist<right>,1hPointatObj<atObj>",4.0,2.0,4.126779,testing,0.0
702,ex1_ch3_g4_to_give_a_haircut_A_TI,chain3,4,to give a haircut,A,Transmission + Interaction,full27,act,"2hScissors-HoldHair<left>,2hScissors-HoldHair<right>,2hScissors-HoldHair<back>",3.0,2.0,3.838204,testing,0.0
703,ex1_ch3_g4_hair_salon_A_TI,chain3,4,hair salon,A,Transmission + Interaction,full27,loc,"2hScissors-HoldHair<left>,2hScissors-HoldHair<right>,1hNo",3.0,1.0,5.425294,testing,0.0
704,ex1_ch3_g4_vicar_A_TI,chain3,4,vicar,A,Transmission + Interaction,full27,person,"2hCollar,1h2",2.0,0.0,1.285769,testing,1.0
705,ex1_ch3_g4_concert_hall_A_TI,chain3,4,concert hall,A,Transmission + Interaction,full27,loc,2hSpace,1.0,0.0,1.217153,testing,1.0
706,ex1_ch3_g4_frying_pan_A_TI,chain3,4,frying pan,A,Transmission + Interaction,full27,obj,1hHoldPan<shake>,1.0,0.0,1.421553,testing,1.0
707,ex1_ch3_g4_church_A_TI,chain3,4,church,A,Transmission + Interaction,full27,loc,2hBuilding.Outline,1.0,0.0,1.333496,testing,1.0
708,ex1_ch3_g4_to_take_a_photo_A_TI,chain3,4,to take a photo,A,Transmission + Interaction,full27,act,"Surprise+2hCamera<left-symm-pressRepeated*2>,2hCamera<right-symm-pressRepeated*2>",2.0,1.0,3.728359,testing,1.0
709,ex1_ch3_g4_to_cook_A_TI,chain3,4,to cook,A,Transmission + Interaction,full27,act,2hBowl-Mix,1.0,0.0,1.208496,testing,0.0
710,ex1_ch3_g4_microphone_A_TI,chain3,4,microphone,A,Transmission + Interaction,full27,obj,Sing+1hMicrophone<hold>,1.0,0.0,1.785995,testing,1.0
711,ex1_ch3_g4_to_preach_A_TI,chain3,4,to preach,A,Transmission + Interaction,full27,act,"2hOpenBook,Tell<left>,Tell<right>",3.0,0.0,4.285642,testing,0.0
712,ex1_ch3_g4_photographer_A_TI,chain3,4,photographer,A,Transmission + Interaction,full27,person,"1hPointSelf<self-repeated>,2hCamera<left-symm-pressRepeated*2>,2hCamera<right-symm-1Press>",3.0,1.0,2.331511,testing,1.0
713,ex1_ch3_g4_singer_A_TI,chain3,4,singer,A,Transmission + Interaction,full27,person,"1hPointSelf<self-repeated>,(Sing+1hMicrophone<hold>)",2.0,0.0,2.071277,testing,1.0
714,ex1_ch3_g4_prison_A_TI,chain3,4,prison,A,Transmission + Interaction,full27,loc,"2hWristHold<left>,2hWristHold<right>,2hRoof<full>",3.0,1.0,2.682538,testing,1.0
715,ex1_ch3_g4_to_make_an_arrest_A_TI,chain3,4,to make an arrest,A,Transmission + Interaction,full27,act,"1hKnock<right>,2hHoldWrist<left>,2hHoldWrist<right>",3.0,1.0,2.822435,testing,1.0
716,ex1_ch3_g4_darkroom_A_TI,chain3,4,darkroom,A,Transmission + Interaction,full27,loc,Look+1hPalm.Feel<right-repeated>,1.0,0.0,1.09741,testing,1.0
717,ex1_ch3_g4_camera_A_TI,chain3,4,camera,A,Transmission + Interaction,full27,obj,"2hCamera<symm-pressRepeated*3>,1hPointatObj<atObj>",2.0,0.0,2.133848,testing,1.0
718,ex1_ch3_g4_restaurant_A_TI,chain3,4,restaurant,A,Transmission + Interaction,full27,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look+nod<right>)",4.0,0.0,2.081306,testing,1.0
719,ex1_ch3_g4_hairdresser_A_TI,chain3,4,hairdresser,A,Transmission + Interaction,full27,person,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>",2.0,0.0,2.223443,testing,1.0
720,ex1_ch3_g4_scissors_B_TI,chain3,4,scissors,B,Transmission + Interaction,full28,obj,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>)",3.0,1.0,1.488579,testing,1.0
721,ex1_ch3_g4_bible_B_TI,chain3,4,bible,B,Transmission + Interaction,full28,obj,"2hOpenBook+look<up>,2hOpenBook+look<up>",2.0,1.0,3.275692,testing,1.0
722,ex1_ch3_g4_darkroom_B_TI,chain3,4,darkroom,B,Transmission + Interaction,full28,loc,2hPalms<left+right>+look<left-right>,1.0,0.0,1.579419,testing,1.0
723,ex1_ch3_g4_to_cook_B_TI,chain3,4,to cook,B,Transmission + Interaction,full28,act,2hBowl-Mix,1.0,0.0,3.154744,testing,1.0
724,ex1_ch3_g4_handcuffs_B_TI,chain3,4,handcuffs,B,Transmission + Interaction,full28,obj,"2hHoldWrist<left>,1hPointatObj<atObj>,2hHoldWrist<left>",3.0,1.0,1.667992,testing,1.0
725,ex1_ch3_g4_vicar_B_TI,chain3,4,vicar,B,Transmission + Interaction,full28,person,"2hCollar,1h2",2.0,0.0,1.373354,testing,1.0
726,ex1_ch3_g4_to_give_a_haircut_B_TI,chain3,4,to give a haircut,B,Transmission + Interaction,full28,act,"1hScissors-Hair<right>,2hScissors-HoldHair<right-repeated>",2.0,0.0,4.886319,testing,1.0
727,ex1_ch3_g4_microphone_B_TI,chain3,4,microphone,B,Transmission + Interaction,full28,obj,Sing+1hMicrophone<hold>,1.0,0.0,1.958151,testing,1.0
728,ex1_ch3_g4_to_take_a_photo_B_TI,chain3,4,to take a photo,B,Transmission + Interaction,full28,act,"2hCamera<right-symm-1Press>,2hCamera<left-symm-1Press>",2.0,1.0,2.634016,testing,1.0
729,ex1_ch3_g4_frying_pan_B_TI,chain3,4,frying pan,B,Transmission + Interaction,full28,obj,"1hHoldPan<shake>,1hHoldPan<shake>",2.0,1.0,1.548962,testing,1.0
730,ex1_ch3_g4_to_make_an_arrest_B_TI,chain3,4,to make an arrest,B,Transmission + Interaction,full28,act,"1hKnock<right>,2hHoldWrist<left>",2.0,0.0,2.018006,testing,1.0
731,ex1_ch3_g4_hairdresser_B_TI,chain3,4,hairdresser,B,Transmission + Interaction,full28,person,"2hScissors-HoldHair<right>,2hScissors-HoldHair<left>,1hWave",3.0,1.0,3.5412,testing,1.0
732,ex1_ch3_g4_hair_salon_B_TI,chain3,4,hair salon,B,Transmission + Interaction,full28,loc,"2hRoof<small>,1hScissors-Hair<right>,2hScissors-HoldHair<right>",3.0,0.0,2.360019,testing,1.0
733,ex1_ch3_g4_police_officer_B_TI,chain3,4,police officer,B,Transmission + Interaction,full28,person,"1hKnock<right>,2hC<right-hold>,1hKnock<right>,2hC<right-hold>",4.0,2.0,3.595337,testing,1.0
734,ex1_ch3_g4_prison_B_TI,chain3,4,prison,B,Transmission + Interaction,full28,loc,"2hRoof<full>,2hHoldWrist<left>,2hRoof<full>,2hHoldWrist<left>",4.0,2.0,3.65668,testing,0.0
735,ex1_ch3_g4_photographer_B_TI,chain3,4,photographer,B,Transmission + Interaction,full28,person,"1hPalmSelf<self-repeated>,2hCamera<left-symm-repeatedPress*2>,2hCamera<right-symm-repeatedPress*2>,2hCamera<left>",4.0,2.0,2.632845,testing,1.0
736,ex1_ch3_g4_to_preach_B_TI,chain3,4,to preach,B,Transmission + Interaction,full28,act,"2hOpenBook,(1hPalm,1hPointatObj<atObj>),1hPoint<away-right>,(1hPalm,1hPointatObj<atObj>),1hPoint<away-left>",7.0,3.0,3.124842,testing,0.0
737,ex1_ch3_g4_to_sing_B_TI,chain3,4,to sing,B,Transmission + Interaction,full28,act,Sing+1hMicrophone<hold>,1.0,0.0,2.519138,testing,1.0
738,ex1_ch3_g4_concert_hall_B_TI,chain3,4,concert hall,B,Transmission + Interaction,full28,loc,2hOpenDoor+look,1.0,0.0,1.41959,testing,1.0
739,ex1_ch3_g4_church_B_TI,chain3,4,church,B,Transmission + Interaction,full28,loc,"2hBuilding.Outline<small>,2hPray",2.0,0.0,1.654521,testing,1.0
740,ex1_ch3_g4_chef_B_TI,chain3,4,chef,B,Transmission + Interaction,full28,person,"1hPalmSelf<self-repeated>,2hBowl-Mix",2.0,0.0,1.513886,testing,1.0
741,ex1_ch3_g4_camera_B_TI,chain3,4,camera,B,Transmission + Interaction,full28,obj,"2hCamera<asymm-1Press>,1hPointatObj<atObj>,2hCamera",3.0,1.0,1.525158,testing,1.0
742,ex1_ch3_g4_restaurant_B_TI,chain3,4,restaurant,B,Transmission + Interaction,full28,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look",3.0,0.0,1.483532,testing,1.0
743,ex1_ch3_g4_singer_B_TI,chain3,4,singer,B,Transmission + Interaction,full28,person,"(Sing+1hMicrophone<hold>,1hPointSelf<self-repeated>)",2.0,0.0,1.548808,testing,1.0
744,ex1_ch3_g5_microphone_A_TI,chain3,5,microphone,A,Transmission + Interaction,full29,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,4.979743,testing,1.0
745,ex1_ch3_g5_to_give_a_haircut_A_TI,chain3,5,to give a haircut,A,Transmission + Interaction,full29,act,"1hScissors,2hScissors-HoldHair<left>",2.0,0.0,5.472029,testing,1.0
746,ex1_ch3_g5_prison_A_TI,chain3,5,prison,A,Transmission + Interaction,full29,loc,"2hRoof<full>,2hHoldWrist<right>,2hRoof<full>,2hHoldWrist<right>",4.0,2.0,4.731664,testing,1.0
747,ex1_ch3_g5_hairdresser_A_TI,chain3,5,hairdresser,A,Transmission + Interaction,full29,person,"2hScissors-HoldHair<left>,1hWave,2hScissors-HoldHair<left>",3.0,1.0,5.94031,testing,1.0
748,ex1_ch3_g5_scissors_A_TI,chain3,5,scissors,A,Transmission + Interaction,full29,obj,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>),1hScissors",4.0,2.0,3.132757,testing,1.0
749,ex1_ch3_g5_bible_A_TI,chain3,5,bible,A,Transmission + Interaction,full29,obj,"2hOpenBook,(1hPalm,1hPointatObj<atObj>),2hPray,2hOpenBook,(1hPalm,1hPointatObj<atObj>)",7.0,3.0,6.371912,testing,0.0
750,ex1_ch3_g5_singer_A_TI,chain3,5,singer,A,Transmission + Interaction,full29,person,"1hPalmSelf<self-repeated>,(Sing+1hMicrophone)",2.0,0.0,4.740013,testing,1.0
751,ex1_ch3_g5_chef_A_TI,chain3,5,chef,A,Transmission + Interaction,full29,person,"1hPalmSelf<self-repeated>,2hBowl-Mix",2.0,0.0,4.374722,testing,1.0
752,ex1_ch3_g5_camera_A_TI,chain3,5,camera,A,Transmission + Interaction,full29,obj,"2hCamera<centre-asymm-1Press>,2hCamera<left-asymm-1Press>,1hPointatObj<atObj>,2hCamera<centre-asymm-1Press>",4.0,2.0,5.767067,testing,1.0
753,ex1_ch3_g5_to_sing_A_TI,chain3,5,to sing,A,Transmission + Interaction,full29,act,Sing+1hMicrophone<hold>,1.0,0.0,4.934152,testing,1.0
754,ex1_ch3_g5_to_preach_A_TI,chain3,5,to preach,A,Transmission + Interaction,full29,act,"2hOpenBook,(1hPalm,1hGive<right>),(1hPalm,1hGive<left>",5.0,2.0,4.357468,testing,1.0
755,ex1_ch3_g5_police_officer_A_TI,chain3,5,police officer,A,Transmission + Interaction,full29,person,"1hPalmSelf<self-repeated>,2hHoldWrist<left>,REST,1hPalmSelf<self-repeated>,2hHoldWrist<left>",5.0,2.0,7.176993,testing,1.0
756,ex1_ch3_g5_to_cook_A_TI,chain3,5,to cook,A,Transmission + Interaction,full29,act,2hBowl-Mix<repeated>,1.0,0.0,4.130528,testing,1.0
757,ex1_ch3_g5_hair_salon_A_TI,chain3,5,hair salon,A,Transmission + Interaction,full29,loc,"2hRoof<full>,2hScissors-HoldHair<right>",2.0,0.0,6.424401,testing,0.0
758,ex1_ch3_g5_restaurant_A_TI,chain3,5,restaurant,A,Transmission + Interaction,full29,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look",3.0,0.0,4.093537,testing,0.0
759,ex1_ch3_g5_photographer_A_TI,chain3,5,photographer,A,Transmission + Interaction,full29,person,"1hPalmSelf<self-repeated>,2hCamera<centre-symm-1Press>,2hCamera<left-asymm-1Press>,2hCamera<right-asymm-1Press>",4.0,2.0,5.255992,testing,1.0
760,ex1_ch3_g5_church_A_TI,chain3,5,church,A,Transmission + Interaction,full29,loc,"2hBuilding.Outline,2hPray",2.0,0.0,3.488498,testing,1.0
