pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
018,748,0.2595066105386092,0.25248843602843496,0.2814118695063128,0.1751485552704537,0.34016558463307484,0.14145734468764487,0.3300378151505178,0.11535731968970596,0.3141033982722944,0.09744955759403433,0.28098019134833774,0.4570640868129639,0.32841516746953486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14B,B,3.0,3_15,B,14.0,,,14B,,14D,1066380,1066780,400,A,4.0,4_6,A,14.0,,14B,,14D,,1170710,1171120,410,,Ik heb nu met die twee armpjes zo krom aan de zijkant,,I now have with those two arms so crooked on the side,,,14D,14B,True,...en dan die twee kromme armpjes...,,...and then those two crooked little arms....,,14D,14B,,,True,1066380.0,1066780.0,400.0,1170710.0,1171120.0,410.0,both,both,both
018,749,0.2595066105386092,0.25248843602843496,0.2814118695063128,0.1751485552704537,0.34016558463307484,0.14145734468764487,0.3300378151505178,0.11535731968970596,0.3141033982722944,0.09744955759403433,0.28098019134833774,0.4570640868129639,0.32841516746953486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14D,B,3.0,3_15,B,14.0,,,14B,,14D,1066380,1066780,400,A,4.0,4_6,A,14.0,,14B,,14D,,1170710,1171120,410,,Ik heb nu met die twee armpjes zo krom aan de zijkant,,I now have with those two arms so crooked on the side,,,14D,14B,True,...en dan die twee kromme armpjes...,,...and then those two crooked little arms....,,14D,14B,,,True,1066380.0,1066780.0,400.0,1170710.0,1171120.0,410.0,both,both,both
018,750,0.0673539711869455,nan,0.018167425908361734,nan,0.061390109449833516,nan,0.06112822108994269,nan,0.05737434658587252,nan,0.05893997388714285,nan,0.1471237502005197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,B,3.0,3_15,B,14.0,,,14A,,,1068350,1068550,200,A,4.0,4_6,A,14.0,,14A,,,,1168430,1168860,430,,en een bolletje op z'n hoofd.,,And a ball on his head.,,,,14A,True,"Oh, ik heb degene weer met het bolletje bovenop...",,"Oh, I got the one again with the little ball on top....",,,14A,,,True,1068285.0,1068615.0,330.0,1168430.0,1168860.0,430.0,right,right,right
018,751,0.3047091381472161,nan,0.23741080178407767,nan,0.27653117715345055,nan,0.30211872195934186,nan,0.30034732530262304,nan,0.28312888490778015,nan,0.42871791777602347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14C,B,3.0,3_15,B,14.0,,,14C,,,1069420,1069850,430,A,4.0,4_6,A,14.0,,14C,,,,1172050,1172310,260,,En nog een staafje aan de voorkant.,,And another rod on the front.,,,,14C,True,...en het balkje.,,...And the bar.,,,14C,,,True,1069420.0,1069850.0,430.0,1172015.0,1172345.0,330.0,right,right,right
018,752,0.1993162821443155,0.22272396861924446,0.2192580805059848,0.17461969404386932,0.2536371756840648,0.15381382276502917,0.2560750143219674,0.11774760425801221,0.25829849174993375,0.08391455793454941,0.25389320343300686,0.23459638210370232,0.16321739031242152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03D,A,3.0,3_16,A,3.0,,03D,,,,1074950,1075320,370,B,4.0,4_7,B,3.0,,,03D,,,1179300,1180670,1370,"Oh, ik heb degene met de driehoek",,"Oh, I got the one with the triangle",,03D,03D,,,True,,En dat driehoekje.,,And that little triangle.,,,03D,03D,True,1074950.0,1075320.0,370.0,1179300.0,1180670.0,1370.0,both,both,both
018,753,0.3982446096455481,nan,0.4207859397388842,nan,0.5680232133744375,nan,0.46740815933307805,nan,0.4202503695625051,nan,0.35261168580821317,nan,0.1603882900561703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03C,A,3.0,3_16,A,3.0,,03C,,,,1076620,1076980,360,B,4.0,4_7,B,3.0,,,03C,,,1177800,1178710,910,en dan waar die er zo gedraaid op staat...,,and then where it looks so twisted on it....,,,03C,,,True,,Ik heb die met die wokkel onderaan.,,I have the one with the wokkel at the bottom.,,,,03C,True,1076620.0,1076980.0,360.0,1177800.0,1178710.0,910.0,right,right,right
018,754,0.30395170361103857,0.3026640280879414,0.23384909338077206,0.4051091711032552,0.21395779562728062,0.43227760155761996,0.1725487659263994,0.41253122721404545,0.15854171649945648,0.35014548569553383,0.1754607317516832,0.38010252461543004,0.4102323018730451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09B,B,4.0,4_3,B,9.0,,,09B,,,1114220,1114630,410,A,5.0,5_2,A,9.0,,09B,,,,1303380,1303780,400,,"Oh, ik heb nu met dat schijfje aan de zijkant die op een verhogingkje staat.",,"Oh, I have now with that disc on the side that is on a raise.",,,,09B,True,"Degene die ik al een paar keer had gehad, die op een soort verhogingtje staat.",,"The one I had already had a few times, which is on a kind of elevation.",,09B,09B,,,True,1114220.0,1114630.0,410.0,1303380.0,1303780.0,400.0,both,right,both
018,755,0.22617640469511416,nan,0.06025843325773931,nan,0.19962846090134137,nan,0.22112020820189948,nan,0.1741132020179259,nan,0.12127754836257146,nan,0.5806605754292077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09A,B,4.0,4_3,B,9.0,,,09A,,,1116410,1116590,180,A,4.0,4_3,B,9.0,,09A,,,,1133500,1134070,570,,En een lepeltje er in.,,And a spoonful of it.,,,,09A,True,"En het floepje naar rechts, bo-",,"And the flop to the right, bo-",,,09A,,,True,1116335.0,1116665.0,330.0,1133500.0,1134070.0,570.0,right,right,right
018,756,0.1883653692860889,0.28384433445463264,0.17881456878873442,0.17948758314823554,0.08250448079084893,0.13676229687387187,0.12406033319668405,0.13269871978348396,0.1711456672396635,0.13230423066296965,0.19237104904840924,0.41749783718794964,0.38129611665219326,0.2573923902329325,0.11159242480457318,0.10751662205733525,0.11903812371493618,0.12202621053788706,0.8401287744873889,0.3807920039953137,0.229457669581996,0.18828027865360808,0.14993563749203362,0.11431499305323425,0.7525119652192555,09D,B,4.0,4_3,B,9.0,,,09D,,,1127740,1128480,740,A,4.0,4_3,B,9.0,,09D,,,,1129600,1129720,120,,Zo'n schijfje aan de achterkant.,,Such a disc at the back.,,,09D,,True,dat rond is.,En da-,that is around.,And da-,,09D,,,True,1127740.0,1128480.0,740.0,1129495.0,1129825.0,330.0,right,left,right_left
018,757,0.11195284923620012,nan,0.026466315250324356,nan,0.10915350638888018,nan,0.121208352234938,nan,0.11648564178787904,nan,0.08810289813819086,nan,0.2103003816169883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,A,4.0,4_4,A,8.0,,08E,,,,1148590,1148990,400,B,4.0,4_4,A,8.0,,,08E,,,1151820,1152200,380,...en dan dat die op zo'n kromme verhoging staat.,,...And then that it is on such a crooked elevation.,,,08E,,,True,,"Oh, met dat kromme beentje?",,"Oh, with that crooked leg?",,,,08E,True,1148590.0,1148990.0,400.0,1151820.0,1152200.0,380.0,right,right,right
018,758,0.08321373044994206,0.1684841324969138,0.024318146511475822,0.32012014720899523,0.04284233464319074,0.26457284603786957,0.05982948678505912,0.1920581565223671,0.07236395620280253,0.15281069826519397,0.08864019910133779,0.5293348248321194,0.2112882594557863,0.4625698345626679,0.6029002135392871,0.6025958507307674,0.5684873112151543,0.49614710352163094,0.9907694581283611,0.38367281564527195,0.39001757680651744,0.3882985535100582,0.395826034157609,0.387300576206208,1.0498601623796349,14A,A,4.0,4_6,A,14.0,,14A,,,,1168430,1168860,430,B,5.0,5_3,B,14.0,,,14A,,,1314540,1314900,360,"Oh, ik heb degene weer met het bolletje bovenop...",,"Oh, I got the one again with the little ball on top....",,,14A,,,True,Hm-Hm.,En een bolletje op zijn hoofd.,Hm-Hm.,And a little ball on his head.,,,14A,,True,1168430.0,1168860.0,430.0,1314540.0,1314900.0,360.0,right,left,right_left
018,759,0.16512227414666703,0.184479608111722,0.144117237553155,0.13629718466412882,0.17119672174185052,0.11157507021584555,0.16315527076421082,0.09283026848260649,0.14510631184200873,0.07870736649447349,0.10865427955153362,0.3849052224527781,0.2604427478856913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14B,A,4.0,4_6,A,14.0,,14B,,14D,,1170710,1171120,410,B,5.0,5_3,B,14.0,,,14B,,14D,1312540,1313070,530,...en dan die twee kromme armpjes...,,...and then those two crooked little arms....,,14D,14B,,,True,,Ik heb nu met die twee kromme armpjes aan de zijkant.,,I now have with those two crooked arms on the side.,,,14D,14B,True,1170710.0,1171120.0,410.0,1312540.0,1313070.0,530.0,both,both,both
018,760,0.16512227414666703,0.184479608111722,0.144117237553155,0.13629718466412882,0.17119672174185052,0.11157507021584555,0.16315527076421082,0.09283026848260649,0.14510631184200873,0.07870736649447349,0.10865427955153362,0.3849052224527781,0.2604427478856913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14D,A,4.0,4_6,A,14.0,,14B,,14D,,1170710,1171120,410,B,5.0,5_3,B,14.0,,,14B,,14D,1312540,1313070,530,...en dan die twee kromme armpjes...,,...and then those two crooked little arms....,,14D,14B,,,True,,Ik heb nu met die twee kromme armpjes aan de zijkant.,,I now have with those two crooked arms on the side.,,,14D,14B,True,1170710.0,1171120.0,410.0,1312540.0,1313070.0,530.0,both,both,both
018,761,0.26938400468606266,nan,0.29462674782163134,nan,0.45727512416466903,nan,0.29447113157475346,nan,0.23482261734335969,nan,0.17844294226225496,nan,0.15666546494970737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03C,B,4.0,4_7,B,3.0,,,03C,,,1177800,1178710,910,A,5.0,5_8,A,3.0,,03C,,,,1360370,1360770,400,,Ik heb die met die wokkel onderaan.,,I have the one with the wokkel at the bottom.,,,,03C,True,en dan gedraaid aan de onderkant.,,and then turned at the bottom.,,,03C,,,True,1177800.0,1178710.0,910.0,1360370.0,1360770.0,400.0,right,right,right
018,762,0.211602147821641,0.2572167301750635,0.15780771185966136,0.22080952033758922,0.24349653313595915,0.19168678810109147,0.15788253916219883,0.1735923241905881,0.16458779065462995,0.1502427640779946,0.13537871241195937,0.40763017628465686,0.2788941834682996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03D,B,4.0,4_7,B,3.0,,,03D,,,1179300,1180670,1370,A,5.0,5_8,A,3.0,,03D,,,,1359320,1359650,330,,En dat driehoekje.,,And that little triangle.,,,03D,03D,True,"Oh, ik heb nu driehoekje...",,"Oh, I have triangle now....",,03D,03D,,,True,1179300.0,1180670.0,1370.0,1359320.0,1359650.0,330.0,both,both,both
018,763,0.25784220223139914,0.33044344547341814,0.04346132723166956,0.4346232193684868,0.0485173565335771,0.4271869606974812,0.045188851544828185,0.3805157205431515,0.04231580060950009,0.30278158362815266,0.04715810267684234,0.4963947954909777,0.4955192629787046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,A,4.0,4_8,A,16.0,,16A,,,,1186330,1186660,330,B,4.0,4_8,A,16.0,,,16A,,16C,1192020,1192350,330,Dus dat er zo eentje ui-,Oh ja.,So that one such oni-,Oh yes.,,16A,,,True,,"En ook zo'n soort, ja, zo twee uitsteeksels zo toch?",,"And also that kind of, yes, so two protrusions like that right?",,,16C,16A,True,1186330.0,1186660.0,330.0,1192020.0,1192350.0,330.0,right,both,both
018,764,0.07034609896092724,nan,0.02171719882348055,nan,0.09522428817222289,nan,0.05415081837982175,nan,0.04280622338816245,nan,0.06604280238643757,nan,0.14213526261543824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,B,4.0,4_9,B,11.0,,,11B,,,1205630,1206070,440,A,5.0,5_16,A,11.0,,11B,,,,1444520,1444940,420,,"Oh, ik heb nu met zo'n neus voorop",,"Oh, I now have with such a nose in front",,,,11B,True,"Oh, kopje met het neusje aan de voorkant, het bolletje voor.",,"Oh, cup with the nose in front, the little ball in front.",,,11B,,,True,1205630.0,1206070.0,440.0,1444520.0,1444940.0,420.0,right,right,right
018,765,0.12378834965762457,nan,0.1562553620827658,nan,0.08159095800453517,nan,0.05521975393394636,nan,0.036868803321747315,nan,0.034175327922791696,nan,0.378619892679961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10D,A,4.0,4_10,A,10.0,,10D,,,,1223450,1223910,460,B,5.0,5_11,B,10.0,,,10D,,,1393610,1393920,310,...links...,,...left...,,,10D,,,True,,Met dat vierkantje en dan dat aanhangseltje.,,With that little square and then that little trailer.,,,,10D,True,1223450.0,1223910.0,460.0,1393600.0,1393930.0,330.0,right,right,right
018,766,0.24668629012649423,0.22601580149434258,nan,0.3112249878529556,nan,0.26165243938587174,nan,0.2519267310544368,nan,0.25753488162595234,nan,0.17176289934540637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10C,A,4.0,4_10,A,10.0,,10C,,,,1225220,1225520,300,B,5.0,5_11,B,10.0,,,10C,,,1394230,1395270,1040,...en zo'n uitsteksel eraan.,,...And such a protrusion on it.,,10C,,,,True,,Met dat vierkantje en dan dat aanhangseltje.,,With that little square and then that little trailer.,,,10C,,True,1225205.0,1225535.0,330.0,1394230.0,1395270.0,1040.0,left,left,left
018,767,0.30062751433806373,nan,0.1426631400702077,nan,0.28050106917914275,nan,0.30886068002190475,nan,0.30259085710811234,nan,0.2985606676601859,nan,0.47058867198882876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06B,A,4.0,4_12,A,6.0,,06B,,,,1249780,1250310,530,B,5.0,5_7,B,6.0,,,06B,,,1351240,1351510,270,"Oh, ik heb nu met het bolletje aan de zijkant...",,"Oh, I have now with the little ball on the side....",,,06B,,,True,Oké.,Zeg maar bolletje en dan zo'n,Okay.,Say ball and then one of those,,,,06B,True,1249780.0,1250310.0,530.0,1351210.0,1351540.0,330.0,right,right,right
018,768,0.2492527397618669,nan,0.27654518334535266,nan,0.36149603545525477,nan,0.21151189685424546,nan,0.14224415014605193,nan,0.10091030737935543,nan,0.4028088653909411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06D,A,4.0,4_12,A,6.0,,06D,,,,1250860,1251200,340,B,5.0,5_7,B,6.0,,,06D,,,1349780,1350310,530,...met de staaf erdoorheen.,,...with the rod through it.,,,06D,,,True,,Ik heb nu met spijker door zijn neus.,,I now have with nail through his nose.,,,,06D,True,1250860.0,1251200.0,340.0,1349780.0,1350310.0,530.0,right,right,right
018,769,0.31752275938038,0.4440591185190389,0.046558411637332375,0.5455901435468679,0.22383956530532856,0.5178654897308608,0.22829289044454038,0.46317688619446035,0.16335421027751473,0.3637913925045785,0.09372589441460709,0.5029382574440924,0.21708085254533876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07A,B,4.0,4_13,B,7.0,,,07A,,,1259600,1259860,260,A,5.0,5_4,A,7.0,,07A,,,,1324060,1324370,310,,"Eh oh ik heb nu dat bakje, weet je wel.",,"Um oh I have that tray now, you know.",,,,07A,True,"Ik heb nu weer opnieuw, zeg maar kruiwagen, plank, met het bakje.",Oh ja.,"I now have again, say wheelbarrow, shelf, with the tray.",Oh yes.,07A,07A,,,True,1259565.0,1259895.0,330.0,1324050.0,1324380.0,330.0,both,right,both
018,770,0.2449987687848592,0.12386264681160504,0.06092571066311192,0.2039169349300888,0.148883381781675,0.22111643895719865,0.18286662139328114,0.20219382288614463,0.17174136025642855,0.1457515303713617,0.15120653819336854,0.603360133036226,0.7241601061378203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,B,4.0,4_15,B,13.0,,,13A,,,1273720,1274800,1080,A,5.0,5_12,A,13.0,,13A,,,,1408930,1409540,610,,En dan met die bolletjes zo aan de zijkant.,,And then with those little balls like that on the side.,,,13A,13A,True,"Ik heb nu dienblad en, zeg maar, driehoekjes.",,"I now have tray and, say, triangles.",,13A,13A,,,True,1273720.0,1274800.0,1080.0,1408930.0,1409540.0,610.0,both,both,both
018,771,0.06908224990906692,nan,0.09404337490476417,nan,0.1304695608590043,nan,0.03855876143606271,nan,0.04156823690993839,nan,0.05479881217967484,nan,0.055054753164957095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,5.0,5_1,B,12.0,,,12C,,,1289420,1289670,250,A,6.0,6_8,A,12.0,,12C,,,,1503420,1504130,710,,Ik heb met de spijker in de arm.,,I have with the nail in the arm.,,,,12C,True,"Oh, ik heb doorn of naald in de arm.",,"Oh, I have thorn or needle in the arm.",,,12C,,,True,1289380.0,1289710.0,330.0,1503420.0,1504130.0,710.0,right,right,right
018,772,0.21040107528542307,0.1589001308882412,0.26335274569748285,0.14827574057706921,0.2296370862558389,0.14648992962770319,0.24543764061637885,0.17087584870207714,0.2587900344257873,0.19577587579191583,0.25383429784235617,0.15886408792197435,0.2945794850782518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09B,A,5.0,5_2,A,9.0,,09B,,,,1303380,1303780,400,B,6.0,6_5,B,9.0,,,09B,,,1483250,1483660,410,"Degene die ik al een paar keer had gehad, die op een soort verhogingtje staat.",,"The one I had already had a few times, which is on a kind of elevation.",,09B,09B,,,True,,Ik heb nu op het verhoginkje met het rondje aan de achterkant.,,I now have on the riser with the round on the back.,,,09B,09B,True,1303380.0,1303780.0,400.0,1483250.0,1483660.0,410.0,both,both,both
018,773,0.1782614055339976,0.1254721559540559,nan,0.15704969512299233,nan,0.17670392439270716,nan,0.17975056161082145,nan,0.161125252524017,nan,0.2694668435993918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09D,A,5.0,5_2,A,9.0,,09D,,,,1306290,1306620,330,B,6.0,6_5,B,9.0,,,09D,,,1484550,1485070,520,En dan met het rondje plat er tegenaan.,,And then with the round flat against it.,,09D,,,,True,,Ik heb nu op het verhoginkje met het rondje aan de achterkant.,,I now have on the riser with the round on the back.,,,09D,,True,1306290.0,1306620.0,330.0,1484550.0,1485070.0,520.0,left,left,left
018,774,0.15939465988272566,0.4465930787183724,0.06834216393546315,0.5058075709534976,0.13962166993580824,0.43057966992261926,0.15633890437197587,0.3496205438848704,0.1568052425201603,0.28009318093657676,0.1429540555489737,1.0339953375613697,0.29230592298397284,0.4130215163012998,0.47707954462836283,0.48949947724564496,0.4869281738602619,0.4488872767685677,1.14303463770766,0.46137964557715444,0.5557707473658619,0.5246007317208783,0.4796450063022761,0.41212586255526473,1.4396710136900968,14A,B,5.0,5_3,B,14.0,,,14A,,,1314540,1314900,360,A,6.0,6_16,A,14.0,,14A,,,,1565000,1565490,490,Hm-Hm.,En een bolletje op zijn hoofd.,Hm-Hm.,And a little ball on his head.,,,14A,,True,Ik heb nu het bolletje bovenop met de kromme armpjes en het staafje.,,I now have the little ball on top with the crooked arms and the rod.,,,14A,,,True,1314540.0,1314900.0,360.0,1565000.0,1565490.0,490.0,right,left,right_left
018,775,0.32974326372176466,0.43982044387885566,0.029730113551325325,0.5486939856145865,0.09719906606543098,0.49176800379006214,0.17295883744397006,0.4259128082485745,0.1590056205434356,0.3381601065877259,0.11929353394548255,0.9182229899159653,0.2161536550757614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07A,A,5.0,5_4,A,7.0,,07A,,,,1324060,1324370,310,B,6.0,6_11,B,7.0,,,07A,,,1529480,1529790,310,"Ik heb nu weer opnieuw, zeg maar kruiwagen, plank, met het bakje.",Oh ja.,"I now have again, say wheelbarrow, shelf, with the tray.",Oh yes.,07A,07A,,,True,,Ik heb het bakje.,,I have the tray.,,,,07A,True,1324050.0,1324380.0,330.0,1529470.0,1529800.0,330.0,both,right,both
018,776,0.2098507393656117,nan,0.1684148374137824,nan,0.2811458532326241,nan,0.21262335486052614,nan,0.18690880129561405,nan,0.15720746335280597,nan,0.2528041260383176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06D,B,5.0,5_7,B,6.0,,,06D,,,1351620,1351770,150,A,6.0,6_14,A,6.0,,06D,,,,1550580,1551770,1190,Oké.,Zeg maar bolletje en dan zo'n,Okay.,Say ball and then one of those,,,,06D,True,"dus met de doorn, met de naald er doorheen.",,"So with the thorn, with the needle through it.",,,06D,,,True,1351530.0,1351860.0,330.0,1550580.0,1551770.0,1190.0,right,right,right
018,777,0.2867999208421108,0.24859010650123317,0.21294161261945246,0.25834063503064586,0.19070879777661212,0.40494524997039094,0.18569249673624882,0.4613105315070372,0.22757208463160608,0.45554009629342984,0.2262907245283075,0.2861567932296061,0.2835099212807592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03D,A,5.0,5_8,A,3.0,,03D,,,,1359320,1359650,330,B,6.0,6_7,B,3.0,,,03D,,,1496570,1496930,360,"Oh, ik heb nu driehoekje...",,"Oh, I have triangle now....",,03D,03D,,,True,,Ik heb nu het driehoekje met een wokkeltje,,I now have the triangle with a wobble,,,03D,03D,True,1359320.0,1359650.0,330.0,1496570.0,1496930.0,360.0,both,both,both
018,778,0.10511612344465814,nan,0.09091098064262215,nan,0.05827292670394223,nan,0.06618992100842643,nan,0.08177585624603824,nan,0.09966296970234463,nan,0.23388408636457517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03C,A,5.0,5_8,A,3.0,,03C,,,,1360370,1360770,400,B,6.0,6_7,B,3.0,,,03C,,,1497240,1497930,690,en dan gedraaid aan de onderkant.,,and then turned at the bottom.,,,03C,,,True,,Ik heb nu het driehoekje met een wokkeltje,,I now have the triangle with a wobble,,,,03C,True,1360370.0,1360770.0,400.0,1497240.0,1497930.0,690.0,right,right,right
018,779,0.4071134593631198,0.38857146409775284,0.030212825587198525,0.5340635185225572,0.21300359349341258,0.5148100739547476,0.26843064725354365,0.43846280908629365,0.2767748994984543,0.29917367038515885,0.22807031002186637,0.7114255348647995,0.9823621655916528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,B,5.0,5_9,B,8.0,,,08E,,,1367760,1368100,340,A,6.0,6_10,A,8.0,,08E,,,,1521670,1522160,490,,Ik heb met dat kromme beentje onderaan.,,I have with that crooked leg at the bottom.,,,08E,08E,True,"Ja, degene met dat slurfje aan de onderkant, dus het beentje.",,"Yes, the one with that little trunk at the bottom, so the little leg.",,,08E,,,True,1367760.0,1368100.0,340.0,1521670.0,1522160.0,490.0,right,both,both
018,780,0.14043083389162067,nan,0.09314751447632634,nan,0.08997971550019199,nan,0.07558609105826292,nan,0.06366970944787927,nan,0.054200106700751746,nan,0.4660018661663117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10D,B,5.0,5_11,B,10.0,,,10D,,,1393610,1393920,310,A,6.0,6_2,A,10.0,,10D,,,,1462770,1463050,280,,Met dat vierkantje en dan dat aanhangseltje.,,With that little square and then that little trailer.,,,,10D,True,En het vierkantje en dan...,,And the square and then....,,,10D,,,True,1393600.0,1393930.0,330.0,1462745.0,1463075.0,330.0,right,right,right
018,781,0.09761661541540533,0.05478287218396102,0.04228120675622955,0.13142859843710403,0.08249470918627387,0.10479823312164947,0.08650893177119494,0.08866602499050912,0.06679394269847529,0.06955950448566833,0.053898256807810525,0.1713967843513481,0.21879032019463968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,A,5.0,5_12,A,13.0,,13A,,,,1408930,1409540,610,B,5.0,5_12,A,13.0,,,13A,,,1412390,1413360,970,"Ik heb nu dienblad en, zeg maar, driehoekjes.",,"I now have tray and, say, triangles.",,13A,13A,,,True,,,,,,,13A,13A,True,1408930.0,1409540.0,610.0,1412390.0,1413360.0,970.0,both,both,both
018,782,0.09492243146639451,nan,0.040379184954736906,nan,0.10172909876002277,nan,0.08134863624636682,nan,0.06030052172627631,nan,0.0836314922031547,nan,0.20214565490780953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,A,5.0,5_16,A,11.0,,11B,,,,1444520,1444940,420,B,6.0,6_13,B,11.0,,,11B,,,1540330,1540570,240,"Oh, kopje met het neusje aan de voorkant, het bolletje voor.",,"Oh, cup with the nose in front, the little ball in front.",,,11B,,,True,,En ik heb nu de neus voorop,,And I now have the nose in front,,,,11B,True,1444520.0,1444940.0,420.0,1540285.0,1540615.0,330.0,right,right,right
019,783,0.21303235775425333,0.18458985327301664,0.1151676042630051,0.34149418971158285,0.15570930083710124,0.18716342102380198,0.1871281285079378,0.17596652086431663,0.17642510031454492,0.17548853938258557,0.129015821780004,0.5446906956673212,0.18354911742582208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04B,B,1.0,1_1,B,4.0,,,04B,,,8680,9340,660,A,1.0,1_1,B,4.0,,04B,,,,12127,14067,1940,,Wat ik zie is een soort van eh vogel met een soort van vierkante snavel.,,What I see is some kind of eh bird with some kind of square beak.,,,04B,04B,True,"Eh zo'n dubbele, gewoon een dubbele, een eend.",Ja.,"Um such a double, just a double, a duck.",Yes.,,04B,,,True,8680.0,9340.0,660.0,12127.0,14067.0,1940.0,right,both,both
019,784,0.12914539831515648,0.14222553039885946,0.08421221002449027,0.0963730199519957,0.1126360787818932,0.089850951663894,0.11285475508542465,0.07303550351872172,0.11327708812411644,0.049683376737596305,0.11587138709905057,0.3403105769563677,0.21941430143946755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04A,A,1.0,1_1,B,4.0,,04A,04D,,,19501,20061,560,B,1.0,1_1,B,4.0,,,04A,,,20482,20690,208,"Ja, met zo'n eh platte piramide bovenop.",Eh en één vleugel.,"Yes, with one of those um flat pyramids on top.",Um and one wing.,04A,04A,,04D,True,"Ja, met zo'n eh platte piramide bovenop.",En zo,"Yes, with one of those um flat pyramids on top.",And so,,,04A,04A,True,19501.0,20061.0,560.0,20421.0,20751.0,330.0,both,both,both
019,785,0.30952882091017997,0.3106822729772384,0.08967361661401727,0.49663211536336843,0.07434700099641685,0.4720525919352973,0.15203345058102563,0.409785339131946,0.16815468535713504,0.3298788485267076,0.1649769117012804,0.8471575141753857,0.19897150356234147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,A,1.0,1_2,A,11.0,,11B,,,,30602,31162,560,B,1.0,1_2,A,11.0,,,11B,,,46350,46810,460,"Het heeft eh een ronde neus voorop, een dikke ronde neus.",,"It has eh a round nose in front, a thick round nose.",,11B,11B,,,True,En eh,"Oh ja, soort van ovale neus.",And um,"Oh yes, kind of oval nose.",,,,11B,True,30602.0,31162.0,560.0,46350.0,46810.0,460.0,both,right,both
